Run,Success,Crashed,START_X,START_Y,START_Z,START_Vx,START_Vy,START_Vz,START_Phi,START_Theta,START_Psi,START_p,START_q,START_r,RMSE_X,RMSE_Y,RMSE_Z,RMSE_Vx,RMSE_Vy,RMSE_Vz,RMSE_Phi,RMSE_Theta,RMSE_Psi,RMSE_p,RMSE_q,RMSE_r
1,1,0,0.814254279591439,6.9540300217638,-5.6352704414535,1.90250292489777,1.81074921363343,-0.0340369728881945,-0.308861602215497,0.140666941982399,-0.314076712407368,-0.0581310612779389,-0.00736507272657164,-0.0846925008142881,0.00282980765989638,0.0226843085962803,7.02814179831532e-06,3.1150433920495e-10,2.55914097169372e-14,1.55342861130821e-14,0.0013888496989958,6.805974305584e-06,1.31630689321757e-15,8.16347883350803e-12,3.72178319850838e-12,1.01075807757024e-13
2,1,0,-5.36061865561078,2.41713187683417,-3.96191676736198,1.19527470463625,1.15972048229077,-3.37068653993554,-0.170208645269983,0.024879076397194,-0.23832254439496,0.0578618885346892,-0.0244991543807187,-0.0715625838991181,0.00282980675166454,0.0226843085962887,7.02814178163565e-06,5.01823789248085e-10,1.44816874425253e-14,1.61714111915118e-14,0.00138884969899564,6.80596345372084e-06,1.45696679708923e-15,8.17807415834588e-12,5.99609825538128e-12,1.01686999028922e-13
3,1,0,-1.54851465643416,-1.72129198872992,-5.09503766963353,0.366003387930301,-2.68922252562007,-2.37171045781836,-0.0824537370629322,-0.17547993063004,-0.00986273270753665,0.0114694689981565,0.00514021924881288,-0.179581168756096,0.00282980737352859,0.0226843085963004,7.02814178055178e-06,5.50618505477588e-11,1.59944496532741e-14,1.6156237331061e-14,0.00138884969899588,6.80597088393351e-06,1.21994670029955e-15,8.07391057900484e-12,6.58583201128473e-13,9.99147753836907e-14
4,1,0,-6.56424081789079,10.3378456898702,-6.39999944330464,2.66872507243306,0.353372580299254,-5.95125246910565,0.0640142676178059,-0.105320866095053,0.0342398964350724,-0.0537186949363315,-0.0273295136665497,0.045706487960165,0.00282980687544012,0.0226843085963148,7.02814178055178e-06,3.91012331264098e-10,3.69901501323847e-14,1.74617203684987e-14,0.00138884969899487,6.80596493261482e-06,1.37322979955248e-15,8.16903461529295e-12,4.67218107317198e-12,1.01426251201651e-13
5,1,0,-1.9996539939858,-8.67821726405978,-11.0076152590635,-3.56265620289809,2.6485468218615,-1.75213537482924,0.142985037292175,-0.195707046494341,0.154192102476609,0.0252752505028257,-0.00930429177897345,-0.0157626304520912,0.00282980635411641,0.0226843085962665,7.02814178055178e-06,8.57960370983474e-10,4.68279155027584e-14,1.91519045161995e-14,0.00138884969899644,6.80595870370621e-06,1.81083189570319e-15,8.11533330069376e-12,1.02511260477213e-11,1.01737014372638e-13
6,1,0,0.692455886772043,-1.96988132901423,-13.7939068737037,0.920614287311303,2.16039793240195,-3.21433962046355,-0.118173692070786,0.356092034886328,0.0404444074925223,0.0170217731768873,0.0366003039732443,0.0243080501458416,0.00282980741569869,0.0226843085963004,7.02814178410443e-06,9.28525542230108e-11,1.61051117920705e-14,9.98343832821963e-15,0.00138884969899526,6.80597138780541e-06,1.24006308539358e-15,8.18398970303995e-12,1.1096817930073e-12,1.01272123277249e-13
7,1,0,-3.4352892294111,-4.47983501000217,-10.5390253836176,-0.791220452676375,5.54826762111742,-6.37102736803186,0.0814317977823012,0.129319140839809,0.106590287893249,-0.0659286094883201,0.0461032379573247,-0.0316603036246188,0.00282980615310822,0.0226843085963071,7.02814178055178e-06,1.03748289127473e-09,2.52895603284461e-14,1.99974850866849e-14,0.00138884969899518,6.80595630199763e-06,2.02222348045941e-15,8.18591942728627e-12,1.2396360170993e-11,1.03095608053077e-13
8,1,0,-1.45484412741395,-4.64700058761494,-9.96433311278146,-3.25302892849175,-1.10194612224971,-5.23004800588818,-0.177077175024604,-0.0466526999942229,0.0947114638502426,0.158011267865306,0.0287048206803528,-0.129124646414616,0.00282980634042136,0.0226843085963102,7.02814178055178e-06,8.69977472583794e-10,2.99820440916508e-14,1.92577299516635e-14,0.00138884969899506,6.80595854007476e-06,1.82303879736516e-15,8.17870015328612e-12,1.03950445802478e-11,1.02494992909458e-13
9,1,0,2.65803174928076,-3.92489270919783,-11.0148751410733,3.01524928767602,3.31789246809088,0.0618311777581954,0.110522359334713,-0.00911687375155931,-0.146916875233401,0.118011628854348,0.0152550460916789,-0.0752525125022794,0.00282980851126838,0.0226843085962848,7.02814179836778e-06,1.07406151536461e-09,1.95753113005701e-14,1.87485400674989e-14,0.00138884969899569,6.80598447813104e-06,2.059237056648e-15,8.18303569872718e-12,1.28332394987258e-11,1.02672973324484e-13
10,1,0,-10.354566979487,-4.98984019313646,-4.03705626833552,1.49997906531937,-3.37796936433605,-0.350258788599894,0.152031542345008,0.247186887151786,0.106454365406055,-0.0108416943552616,-0.116285370206667,-0.0577691046225495,0.00282980521235362,0.0226843085962822,7.02814178055178e-06,1.87999202579454e-09,2.20478397001122e-14,2.39668402598998e-14,0.00138884969899581,6.80594506170757e-06,3.15005189689699e-15,8.17526338827232e-12,2.24627585681172e-11,1.06559107644494e-13
