Run,Success,Crashed,START_X,START_Y,START_Z,START_Vx,START_Vy,START_Vz,START_Phi,START_Theta,START_Psi,START_p,START_q,START_r,RMSE_X,RMSE_Y,RMSE_Z,RMSE_Vx,RMSE_Vy,RMSE_Vz,RMSE_Phi,RMSE_Theta,RMSE_Psi,RMSE_p,RMSE_q,RMSE_r
1,1,0,0.133723804312817,-0.161631725794785,-0.05,-0.0245908797465784,-0.0484650783503716,-0.0237053960263452,-0.0348802563219505,0.025047639835624,-0.0545096763771813,-0.143232031683973,0.0176504459617342,0.189190643024078,0.0286941810094192,0.0646176609717177,6.6080972274814e-06,0.00895625739561754,0.00709549195886474,5.00272484035376e-06,0.00117875316097266,0.000318346027753145,1.75396896482865e-07,7.00318929218785e-05,0.000105323089581115,1.26183392823391e-07
2,1,0,-0.185452723738297,0.179975278578809,-0.05,-0.0439187152789266,0.0323866363216606,0.0524782516126245,0.0692770072118632,-0.0270888520952846,0.00127312778974432,-0.0283383653967861,-0.105707801030806,0.0474222999177411,0.0329483888612212,0.0223626420197891,6.94214303220619e-06,0.01041426725006,0.0110638447003819,2.49908073636121e-05,0.00173248584875685,0.000369005885752893,2.52905532135498e-07,0.000112409939212425,0.000121563513058586,2.05627415057458e-07
3,1,0,0.0358643412179061,-0.0352315122780687,-0.05,0.006617996409986,0.133679088859971,-0.000378303772227066,0.0371913747939781,-0.024218504403485,-0.0276396222419618,-0.0603512282829743,0.0985339196939384,-0.139894971464532,0.0381773051281513,0.0317270026315715,6.83879521510219e-06,0.0122039998603303,0.0055656275707529,1.51194689234477e-05,0.00155987969511742,0.000431543772775335,1.15476529068669e-07,5.625139204315e-05,0.000143305941658308,2.26403788368687e-07
4,1,0,-0.185294678516823,0.00532160174531869,-0.05,-0.0218207608527444,0.0140003736133082,0.00423029435904739,0.0381765846855261,0.0471633217996533,-0.0694102587903098,-0.266089202632613,0.087691159337162,0.0534753917746317,0.00994878538584538,0.037380338919369,6.80888816402782e-06,0.00252337302154349,0.00315071966046177,4.22638092642734e-06,0.00148463529957746,9.38683667710474e-05,7.71991927234071e-08,3.26666395840112e-05,2.88331371473055e-05,2.87091979774576e-08
5,1,0,-0.0939160465318661,0.123740212643015,-0.05,0.00165059572775159,0.00617841591106155,0.0136969689775383,0.0394880293814771,0.0798225027404875,-0.0137170188353518,-0.302061255206028,0.176882888862465,-0.161920495074942,0.00395486929498779,0.0338918490335092,6.83532342242597e-06,0.00042196707206288,0.00461618898956078,6.4523221622979e-06,0.00152981223320003,2.08489014731284e-05,1.23681723758927e-07,4.97033819506543e-05,4.44128303503594e-06,2.8918588792872e-08
6,1,0,0.124368028622358,-0.058948869758589,-0.05,0.0745740867393269,-0.0402989047357134,-0.0556299526376602,0.0501052386178398,-0.0713692143044881,0.0356353453172978,0.0764146375678092,-0.0250049040068177,-0.0596086670786239,0.0630223749169433,0.0318440900937848,6.83723551671296e-06,0.0207100291920466,0.00552994737470139,2.83843754054447e-05,0.0015586732998917,0.000728216421917177,9.13645682426179e-08,5.29996618034364e-05,0.000243472991494526,4.11520052718119e-07
7,1,0,0.205781063406419,-0.0374535035425795,-0.05,-0.00951015987264208,-0.0469366205305848,-0.0406731182191585,-0.0305582063716581,0.0895105390860525,-0.0204423338554226,-0.120439126432032,-0.0782292702426278,0.124682194076179,0.01713199561201,0.057590442052278,6.6664502912944e-06,0.00499223870807121,0.00457781453489736,5.24928485768473e-06,0.00125180765389504,0.000180163690717461,1.06441000995112e-07,4.38045187547356e-05,5.89224060275274e-05,6.87216634294246e-08
8,1,0,-0.131573124828311,0.0627122095263152,-0.05,-0.0665647421630342,-0.0065424075879833,-0.0913448085358983,0.0280608346547299,0.0362783116657887,-0.0360000209923187,0.0554274257439698,0.0284213499682099,0.202303889689812,0.0136940394915147,0.0336334426933498,6.84456037023857e-06,0.00381321595913615,0.00473053260697986,7.35246491313027e-06,0.00153351845649497,0.000138855092509468,1.14525407110589e-07,4.89901070616845e-05,4.40529492464296e-05,5.03504646375102e-08
9,1,0,0.0128388058663602,0.103945813330173,-0.05,-0.00583855706522649,-0.0324148455052124,-0.00189906024438197,-0.0104366231055432,0.0461641265469326,-0.00293969667839744,-0.146823880665647,-0.0270253480102643,0.207448904712586,0.019937465137794,0.0462241351963619,6.73366445056851e-06,0.0059564744665127,0.000370865903653727,5.6967439922218e-07,0.00137735437051905,0.000213655936047327,2.90945356831754e-08,1.21148876694354e-05,6.97127232321778e-05,6.64254858537508e-08
10,1,0,-0.041490727923585,-0.0658616762511396,-0.05,0.0491995334049327,0.00506137472792817,-0.0181352912060069,-0.0386849348121579,-0.0774843674074834,0.00803052602351154,-0.0553299867032259,0.0556617354913953,-0.25421533668362,0.053799283658946,0.0586434140898556,6.6387433252189e-06,0.017553209001826,0.00495131741372213,8.30616744234837e-06,0.00124075787862284,0.000618029087457728,1.30058847555949e-07,4.71018039293593e-05,0.00020596578882731,2.4158232271675e-07
