Run,Converged,RMSE_Z,RMSE_Y
1,1,0.0408797241283761,3.11633331228379
2,1,0.0409976339226069,10.1157541612748
3,1,308.810415868701,4.09893793018908
4,1,298.987509447372,8.90687689390245
5,1,0.0417766205795275,5.58882154285075
6,1,0.0406700931093277,1.62861900784201
7,1,0.0404861685803003,4.08870847277088
8,1,267.624055778263,86.786532605585
9,1,0.038402206576799,9.38027051879791
10,1,0.0420930967635415,5.24911040751724
11,1,0.0394012252316368,3.60550399964651
12,1,299.898496078292,8.33637954883456
13,1,0.0374214390521693,3.61649762475104
14,1,0.0415955313383268,1.96484182829229
15,1,0.0400304687746194,1.87451756879109
16,1,307.978530312514,20.9222703497334
17,1,0.0419104324553511,8.50713322615774
18,1,0.0403929880273634,2.31048016360823
19,1,0.0200809226414317,15.2864932233537
20,1,0.0414277952292648,3.30350419617528
21,1,0.041607319365805,0.208451361768112
22,1,333.135070361814,3.33826326998806
23,1,0.0390878109900419,11.6207973309334
24,1,0.0310701550823268,9.19107133156025
25,1,0.039981702392866,13.7941291218034
26,1,0.0366149190125559,11.1974032762645
27,1,314.871877221715,28.7758830027566
28,1,330.358888402688,3.44947852970225
29,1,0.0295193064059084,10.3821024312696
30,1,0.0398715698549717,3.34774910857902
31,1,0.0331212519517214,4.21252355589115
32,1,287.231515288983,32.9552446115491
33,1,0.0422085626593367,3.18974032125635
34,1,299.306775514456,2.6034726344068
35,1,0.025327603759299,3.45170056194575
36,1,307.381703364749,4.35202809334122
37,1,0.0392917827243566,18.6095652674826
38,1,0.0386516245345059,3.73360048326825
39,1,0.0372138415362943,8.7382709742252
40,1,0.042122703762351,11.3026701015664
41,1,0.0420429917324715,8.09708577676699
42,1,0.040620718465921,5.1625454797372
43,1,0.0413545972994689,0.846513378525666
44,1,0.0410256057214929,5.72271254349076
45,1,325.150678281379,15.7383029113471
46,1,306.352291742842,8.98840027164764
47,1,0.0413201062684573,0.0563357801830352
48,1,0.0418096399809228,1.24626886163209
49,1,0.0387277223103804,7.59983431020746
50,1,0.0411034408551852,6.3816481065773
51,1,0.0293213901390648,19.6349077546477
52,1,295.727010067306,11.3431953344885
53,1,0.0342154620424553,2.96604336810641
54,1,0.0324119918156373,12.2623260703387
55,1,332.721895106703,6.40549690060848
56,1,0.0420446766258148,2.09855392674786
57,1,0.0366316692837292,12.6157473975907
58,1,0.0416511656253805,2.55297555859945
59,1,0.0395370034977223,2.97777019051707
60,1,0.0404821732357249,16.3038645539467
61,1,0.0381749198741571,1.05861619064461
62,1,0.0397315230379964,5.23461791586136
63,1,0.0415642981566382,15.3681219016207
64,1,0.0362639424062909,13.1534365165331
65,1,0.0424850079590322,6.10735502594196
66,1,0.039955444748565,1.28880375728311
67,1,0.0415371794223058,2.50402021381146
68,1,0.0383844532178864,15.4573951250484
69,1,0.0415271424784518,1.63175163846278
70,1,0.0408231058901262,0.686169686990047
71,1,0.0356759667147038,13.8098798482096
72,1,0.0415001924552875,1.84868698543564
73,1,329.278799534252,3.48372319821333
74,1,0.0419546985628777,1.06290524730893
75,1,0.024765560400282,24.9144044992545
76,1,276.163467541122,27.6292969768198
77,1,0.0422519446190591,8.96654004539043
78,1,0.0415157075979646,1.95861409501467
79,1,0.00720822152353141,29.2071837915203
80,1,0.0383881056279855,12.0160543148263
81,1,0.0340349610975172,1.50343520993228
82,1,285.337020788941,17.6531627804211
83,1,334.424066715244,5.88888123534041
84,1,299.026367739494,14.12656586249
85,1,0.0398873204254878,2.16926240485813
86,1,0.0417965275915601,18.4460822742756
87,1,0.0379117961651048,7.22978713159978
88,1,0.0427468556131075,2.67399566707578
89,1,292.741236981816,30.8967094672387
90,1,0.0360345996221698,9.12663855679217
91,1,0.0414411520447019,8.5543887400156
92,1,0.0380696769617009,7.71019855135764
93,1,327.958310853764,3.89724838739538
94,1,272.136346106196,88.6963495427457
95,1,332.071396369502,4.72039723678362
96,1,0.0415010424278159,1.79419609949921
97,1,0.0422884643587739,0.0174700427497474
98,1,272.321397793253,87.5847274049966
99,1,0.0374038128773144,14.3674777269891
100,1,0.0420859697177345,0.0251031117172145
