Run,Success,Crashed,RMSE_X,RMSE_Y,RMSE_Z,RMSE_Vx,RMSE_Vy,RMSE_Vz,RMSE_Phi,RMSE_Theta,RMSE_Psi,RMSE_p,RMSE_q,RMSE_r
36,1,0,0.000173602175920964,0.0284977477871917,2.62639989311224e-05,9.19344634185148e-08,1.08102436313319e-08,1.50464757324177e-11,0.00138884994867098,1.36139024484228e-05,5.79769234366726e-13,2.89861557662244e-10,1.79705185760504e-09,2.74196364092664e-12
37,1,0,0.000173797422272091,0.0284977584262963,2.62640002299593e-05,8.69123268979298e-08,1.54243985334001e-09,3.09787329187631e-12,0.00138884966336209,1.36100856879854e-05,6.2525815332465e-13,4.13925815762998e-11,1.69888362464913e-09,2.63155892317347e-12
38,1,0,0.000173943778181048,0.0284977485740439,2.6263999249465e-05,2.20609441550421e-07,9.8976923385369e-09,9.85712125416382e-12,0.00138884992754436,1.36072364841758e-05,1.71002680010511e-12,2.65446636735148e-10,4.31227388220117e-09,6.74359470104774e-12
39,1,0,0.00017387623828077,0.0284977615888299,2.62640006191627e-05,1.58954015557126e-07,5.21508368446709e-09,8.73225056017754e-12,0.00138884957855047,1.36085500745436e-05,1.12224234934466e-12,1.39843645014464e-10,3.10708944243525e-09,4.80250015081442e-12
40,1,0,0.000173820220983382,0.0284977613982474,2.62640005608382e-05,1.07795451334597e-07,4.99434338110161e-09,7.79107053140699e-12,0.00138884958366565,1.36096411903037e-05,7.48084657974648e-13,1.33910437490976e-10,2.10708807769558e-09,3.24995778984343e-12
41,1,0,0.000173912601913972,0.0284977542306367,2.62639998261051e-05,1.92113410312935e-07,3.32794196616957e-09,1.80683568280508e-12,0.00138884977586181,1.36078425622218e-05,1.4420480665497e-12,8.93052814127861e-11,3.75525925976785e-09,5.84826819559952e-12
42,1,0,0.000173691634224728,0.0284977440660927,2.62639985966912e-05,9.89428679484141e-09,1.51302561029582e-08,1.95262810943956e-11,0.00138885004844865,1.3612151429193e-05,6.27932296192816e-14,4.05776320011369e-10,1.93404658933943e-10,2.35401398597713e-13
43,1,0,0.000173865742410375,0.0284977528856092,2.62639996529627e-05,1.49365888082148e-07,4.89009105804427e-09,4.35148758298667e-12,0.00138884981193337,1.36087544021129e-05,1.14166825306209e-12,1.3118028728382e-10,2.919669336261e-09,4.55746738048563e-12
44,1,0,0.000173805298708648,0.0284977545921242,2.62639997920198e-05,9.41117237360409e-08,2.90801415358076e-09,2.51967345692235e-12,0.0013888497661758,1.36099320951427e-05,7.17801755804317e-13,7.79737494479143e-11,1.83961089813517e-09,2.87197591086316e-12
45,1,0,0.000173961281326785,0.0284977515343108,2.62639995762387e-05,2.36498164311744e-07,6.45797966447479e-09,5.24762579324168e-12,0.00138884984816148,1.36068963991173e-05,1.79622662256772e-12,1.73212657074196e-10,4.62285229274006e-09,7.21038352377e-12
46,1,0,0.000173908657591992,0.0284977482258063,2.62639991876993e-05,1.88532910741549e-07,1.02997758902878e-08,1.07826424307157e-11,0.00138884993688544,1.36079192774655e-05,1.477778150195e-12,2.76233846578988e-10,3.68527085526158e-09,5.7713825809876e-12
47,1,0,0.000173823421941333,0.0284977586492363,2.6264000270619e-05,1.10676314221923e-07,1.80131951730019e-09,3.73596506249946e-12,0.00138884965738168,1.36095787980867e-05,7.97671391269432e-13,4.83403860885981e-11,2.16340055929814e-09,3.35214382487216e-12
48,1,0,0.000173822682566833,0.0284977601677681,2.62640004319657e-05,1.1002706032303e-07,3.5648105968847e-09,5.98719223778921e-12,0.00138884961666143,1.3609593210672e-05,7.7720865317492e-13,9.5597081358789e-11,2.15070953598307e-09,3.32438996295116e-12
49,1,0,0.000173844976721112,0.0284977547973949,2.62639998402803e-05,1.30419363911013e-07,2.67085700031103e-09,1.75173402484569e-12,0.00138884976066938,1.36091588121301e-05,9.82619124743242e-13,7.1703001845095e-11,2.54931981065657e-09,3.97188098173046e-12
50,1,0,0.00017360203862164,0.0284977514601519,2.62639993218179e-05,9.20480147605265e-08,6.54477740840645e-09,9.57780513066526e-12,0.00138884985017822,1.36139051379626e-05,6.18526424381344e-13,1.75488243880028e-10,1.79927143602473e-09,2.76487195236361e-12
51,1,0,0.000173916281872063,0.0284977584344185,2.62640003115522e-05,1.95525193989022e-07,1.5527448864278e-09,4.50970538056555e-12,0.00138884966313458,1.36077710054777e-05,1.42370040479543e-12,4.16867514620766e-11,3.82194975430727e-09,5.92961061035448e-12
52,1,0,0.000173814427707785,0.0284977578090998,2.62640001765569e-05,1.02497818055634e-07,8.26412352564083e-10,2.38118165615991e-12,0.00138884967991121,1.36097541168109e-05,7.46215681191971e-13,2.22683139646275e-11,2.00353470671004e-09,3.10816227353074e-12
53,1,0,0.000173834977122415,0.0284977513382754,2.62639994690618e-05,1.21231656937493e-07,6.68496006429238e-09,7.01379531768474e-12,0.0013888498534286,1.36093536201512e-05,9.50798820887925e-13,1.79308673349125e-10,2.36972680493351e-09,3.71134104966565e-12
