Run,Success,Crashed,START_X,START_Y,START_Z,START_Vx,START_Vy,START_Vz,START_Phi,START_Theta,START_Psi,START_p,START_q,START_r,RMSE_X,RMSE_Y,RMSE_Z,RMSE_Vx,RMSE_Vy,RMSE_Vz,RMSE_Phi,RMSE_Theta,RMSE_Psi,RMSE_p,RMSE_q,RMSE_r
1,1,0,-0.788356380702605,-4.07865816467126,-104.016775491867,35.3853277674229,0.412586973463722,-0.579124720853233,0.317922378280629,0.107094956958608,0.0711754339331869,-0.0447909163660067,0.038235483951262,0.00333432162642891,0,0.0502076682661662,0.336884845865669,0.120780706096099,0.0116553742087562,0.440446174611584,2.5567029798595e-06,0.0187830547461946,7.43524774382164e-05,5.80269249570539e-06,0.00200870134083839,7.29256105490299e-05
2,1,0,-8.11838535092164,4.52613490131664,-93.1888159755778,26.4186349489717,-0.550766844842566,0.171899476427254,-0.102468037889471,-0.137213459861335,0.05327310573446,-0.0250172485146643,-0.0278570531996022,0.0215027155852393,0,0.0103246693633596,0.0117130836242401,0.00283200693848244,0.00257743860485727,0.0101732095603466,1.38407708332089e-07,0.000414099333917887,2.05592859208372e-05,2.36593440985961e-07,5.44557465297166e-05,1.64323109287366e-05
3,1,0,0.56836000037684,-2.73277534163281,-95.2006711146645,18,-0.394341354303749,-1.10203810712847,-0.0844486738731487,0.146399256587778,-0.206638446133558,0.0102464271391651,-0.0208194101078967,0.0302165738363612,0,0.0327262978425644,0.257814195517794,0.0516747190863654,0.00801615567380118,0.241698286546007,2.04925335304018e-07,0.00890737916957982,5.48894475038115e-05,2.09277463537966e-07,0.000687011816777835,1.19628803995056e-05
4,1,0,0.24946953287547,-6.04518007180712,-95.9532650646978,28.9626758367463,-0.361247748791986,0.228976791016545,0.0708379388582574,0.0690424336755777,0.0514682802007266,-0.0734497304855625,-0.00716278860140599,0.040505068279057,0,0.0154811583539039,0.00104706447452882,0.000223462540520174,0.00379180265500262,0.000986813404486627,6.1534106727166e-08,3.30156078278437e-05,2.60522336403129e-05,8.57026571747563e-08,5.40858211962818e-06,6.45774232510477e-06
5,1,0,2.85004321460281,6.56402222451468,-89.8382343914517,26.0943489315937,-0.0700585546073096,0.756170561172806,0.0542557875530446,-0.119324923536076,-0.0146634064002432,0.00329174843118852,-0.0324493075313831,-0.00347775106184315,0,0.0286730405608308,0.0345291483795311,0.00765099776263053,0.00704752387031861,0.0325111831673933,1.03586675530195e-07,0.00125349109957982,4.90855281449455e-05,5.94372383068655e-08,0.000120480268314294,1.02797060701221e-05
6,1,0,-5.05774295162607,1.01562252037244,-94.9655413899476,27.8303596050292,-0.411983836163795,0.324633920697941,0.106575075177519,-0.167404182231752,0.0979789775973515,-0.0726198724080949,0.0362956989127662,0.015965646119341,0,0.0276827017142292,0.00348414281261035,0.00112962006476769,0.00670042210061971,0.00153293345455476,2.23681077804987e-07,0.000109625564566667,4.54940930595403e-05,5.59812249123812e-07,4.00748787633025e-05,2.47428540417168e-05
7,1,0,-7.8805060639039,-3.8182458704887,-106.002357979346,21.3668847381795,0.916299793788877,0.487549387468119,0.219063221447393,0.293752398999685,0.0429086485111935,0.0116075063947738,-0.000245352513411421,0.095838166476122,0,0.0108919276765075,0.171366324327668,0.0344351478000981,0.00270536420579125,0.164584732100285,7.58927773429172e-08,0.00607129807495856,1.9840747712708e-05,1.12705476123846e-07,0.000461569403989624,6.08666539801366e-06
8,1,0,2.07873475798565,-2.80784678899405,-105.750122972734,29.0116351379675,0.0248179495450588,0.0403818990313446,0.271710404600233,0.0641437599592347,0.315972792940057,-0.00198421496444628,-0.0421097458997592,-0.0255839099650889,0,0.0381209755960396,0.328396488377094,0.0831913238693058,0.00900958052036905,0.355649053016213,1.64044982871661e-05,0.0136999691573706,0.000279929967283707,2.68240750288416e-05,0.00108518391926812,0.000767465095038891
9,1,0,1.79578201107367,8.6148830431186,-92.8128632752118,25.9817066241723,-0.419789310177239,-0.332416043349013,0.173344196135857,-0.142421421197427,-0.0255058577876494,-0.0173149653787972,-0.00839455542325992,0.0315694607347816,0,0.0580576425976435,0.0455088290257226,0.0109335349807324,0.014023894973117,0.0442795415815596,4.62026483789706e-07,0.00172877757146785,9.12982833591901e-05,7.74800567895356e-07,0.000159839619400416,3.9347778094211e-05
10,1,0,-6.70208979876867,-6.60810612461917,-90.0339513121824,31.593945565359,0.668519120327825,-0.421994113766447,-0.159634113191107,0.141578714778353,0.0336960776821184,0.0110434651432067,0.0449225782273827,0.00064392821042234,0,0.0316906139078156,0.0446952247012655,0.00902877255192516,0.00783846177185965,0.0422434017036411,1.19550675836648e-07,0.00156103348480842,5.61468935074679e-05,1.30134695604107e-07,0.000115262296250196,1.2698841582393e-05
