Run,Success,Crashed,RMSE_X,RMSE_Y,RMSE_Z,RMSE_Vx,RMSE_Vy,RMSE_Vz,RMSE_Phi,RMSE_Theta,RMSE_Psi,RMSE_p,RMSE_q,RMSE_r
79,1,0,0,25.4368890730474,0.000817623474606546,0.000140420477351256,0.223905566481311,0.000755751672570639,1.01664833789485e-17,3.03584581331817e-05,5.46714354855765e-17,1.59735127116807e-17,4.71584575515277e-07,4.8700441304001e-16
80,1,0,0,38.8427319974955,0.003261354776913,0.00016529655638129,0.401292293652531,0.00204317884580977,6.35531016849112e-16,8.74712586269599e-05,1.36899913042537e-15,6.55230569991283e-16,2.99385738270618e-06,1.7923339130795e-15
81,1,0,0,23.0046244179116,0.001317596446862,0.000261449428612099,0.317934497571119,0.00152747519245233,9.02108399775433e-19,5.90351703736825e-05,6.26715136174835e-17,3.03724401817195e-17,1.07200057440536e-06,3.0033227996369e-15
82,1,0,0,16.0289883957627,0.00065438880282759,5.51467698060274e-05,0.228632081969668,0.000657460278223503,1.31705365736755e-18,2.59273114608677e-05,5.04639019817852e-17,2.34373371858499e-17,3.72461749882305e-07,1.51239735929774e-15
83,1,0,0,36.7036248783725,0.00365951232150582,9.03362930058176e-05,0.381696894139735,0.00187259035128251,1.58633745339723e-17,8.37533795483573e-05,6.86447089132743e-17,2.06979204985363e-17,3.09510052611379e-06,6.63801621915224e-16
84,1,0,0,43.7540492409058,0.00386964003303315,0.000371170560130823,0.46600925771463,0.00268969255006426,1.75531570805124e-14,0.000112753491779139,3.82190288541372e-14,1.71862881317356e-14,4.18035080302467e-06,3.75038723376455e-14
85,1,0,0,77.6458775773035,0.00857928048778295,0.00179687551401037,0.568439067906719,0.00558339546564493,4.17219490915562e-11,0.000240343824187265,9.21500113032168e-11,3.71614389952726e-11,1.14358607936163e-05,8.20785815115683e-11
86,1,0,0,29.3197611494715,0.0024896092428398,0.000548221076966636,0.387493056182156,0.00237901805910593,3.53885889789138e-17,9.51598473570974e-05,9.76927927877932e-17,3.88498766934441e-17,2.52185298030479e-06,1.08964176702268e-15
87,1,0,0,88.4373451127334,0.0120087730367317,0.000251813059169655,0.678290955687481,0.00620684254196062,2.30416875792937e-08,0.000276760953051231,5.06073286578358e-08,1.82252000489931e-08,1.61168202963638e-05,3.98318976787816e-08
88,1,0,0,70.2416928866791,0.00958875880094083,0.000376282307824742,0.565142608303611,0.00457022600306611,3.50340199100014e-11,0.000208468479814759,7.73564654035323e-11,3.13149085135388e-11,1.07819292046886e-05,6.91557710432306e-11
89,1,0,0,76.510291507193,0.00846517311295541,0.000759474257963819,0.542768090641042,0.00448213632913796,1.41458405594273e-12,0.000199901340092051,3.11776888923078e-12,1.29256240862399e-12,9.69621473079496e-06,2.85059739608905e-12
90,1,0,0,58.3529647651041,0.00735053051944564,0.00174050197992954,0.638466493146061,0.00449768168007248,4.61347351930375e-09,0.000194078843251057,1.01821737513276e-08,3.80409225383548e-09,1.02741837884606e-05,8.37572398929214e-09
91,1,0,0,52.1967790021095,0.00436629930729957,0.000532722675332673,0.473125817945571,0.00338058421534601,2.29388889636886e-14,0.000139516485523915,5.00257771054673e-14,2.23332947596155e-14,5.03717289743086e-06,4.87603434467499e-14
92,1,0,0,47.0326401103566,0.00451485087212375,0.000202229195948349,0.465587776276955,0.00278633364758929,1.0116005437945e-14,0.00011960273016925,2.20367398559307e-14,9.90909952955698e-15,4.67415111132554e-06,2.16388866267128e-14
93,1,0,0,4.52239833793587,0.000347590278081078,1.10381397509276e-05,0.079116002477496,9.50152297515917e-05,1.45153774888841e-18,2.38794009256306e-06,5.67262429977322e-17,1.63119401262345e-17,2.76430689406841e-07,1.03627387101347e-15
94,1,0,0,36.0998555698385,0.00353383696769017,0.000144508551714339,0.418941909090737,0.00244962209704234,4.55092679828912e-16,0.000102912246273771,9.77271304476262e-16,4.63331204008349e-16,3.48330479943962e-06,1.1509267537779e-15
95,1,0,0,42.9029127361314,0.00403289646022689,0.000147631072039667,0.463828708658962,0.00280799423726941,1.06714461553469e-14,0.00011764691760549,2.32215851937409e-14,1.04680404004629e-14,4.33411395593093e-06,2.28562239237738e-14
96,1,0,0,18.639817862945,0.00133176844463241,0.00021594182817955,0.307118852982589,0.00140298209256009,1.17613310381546e-18,5.50536885939819e-05,6.7724274763423e-17,2.83785999541469e-17,1.04134295965041e-06,3.83887947072192e-15
97,1,0,0,30.7482539381867,0.00523814955083497,0.000374293370261516,0.415544266358787,0.00253512873994271,9.29150480547292e-16,0.000115267151964745,2.00248363720254e-15,9.48396799316242e-16,4.7894917842954e-06,2.1199203203357e-15
98,1,0,0,32.222925802744,0.00274782085898397,0.000165784712785878,0.353217483467453,0.00154481962526909,9.91825732823941e-17,6.76660364411264e-05,2.22858288651217e-16,1.06958696273904e-16,2.23083663832663e-06,1.37016788339299e-15
99,1,0,0,38.9389762878741,0.00438089278592044,0.000117583808709155,0.419600958934559,0.00226849483538566,1.29544426328995e-15,0.000101202990169052,2.79822191410896e-15,1.31743256526787e-15,3.97351242615255e-06,2.91503778057489e-15
100,1,0,0,25.5674346071463,0.00373079862142677,0.000353036907059899,0.351229972632945,0.00138574736829714,1.79915762502679e-18,6.73792359403282e-05,5.42678800711221e-17,1.99497053929358e-17,2.80572019545315e-06,1.24385454903957e-15
