Run,Success,Crashed,RMSE_X,RMSE_Y,RMSE_Z,RMSE_Vx,RMSE_Vy,RMSE_Vz,RMSE_Phi,RMSE_Theta,RMSE_Psi,RMSE_p,RMSE_q,RMSE_r
68,1,0,0,47.4999305843297,0.000591556344382058,0.000206919970366906,0.473629110122934,0.00316875833486992,2.31465688202728e-15,0.000127684169358598,1.37415152989046e-13,2.79579132052127e-13,4.9569627096228e-06,1.67414045069754e-11
69,1,0,0,61.9026618972815,0.000692591227139487,0.00024307481895196,0.509993452369597,0.0036921538425443,2.84887623882355e-15,0.00014887617699406,1.68817818664239e-13,3.43699698342129e-13,6.28167267318135e-06,2.05753596641869e-11
70,1,0,0,52.7574199976325,0.000633386945310717,0.000221864095260884,0.489096183243939,0.0033859656532008,2.53342452827153e-15,0.000136475764014027,1.50288419306949e-13,3.05854747651704e-13,5.49239294354649e-06,1.83127482656538e-11
71,1,0,0,23.5679335042233,0.000110472391992563,3.78376543232844e-05,0.210614982314259,0.00061039136991322,6.49211906385156e-16,2.44887249856171e-05,3.88666406024978e-14,7.88376316498174e-14,4.01898093736444e-07,4.72666752911178e-12
72,1,0,0,47.0648645893497,0.000589890072545331,0.000206325077300665,0.473008778014576,0.00316009824094598,2.30597507034266e-15,0.000127333693744743,1.36903873027481e-13,2.78535877074469e-13,4.93580243279319e-06,1.66790085135875e-11
73,1,0,0,37.0506529207183,0.000497529469124966,0.000173457056659957,0.4364340191354,0.00267783281607381,1.83765196136668e-15,0.000107829509205859,1.09281347946281e-13,2.22203399254441e-13,3.82262166011166e-06,1.33090253237648e-11
74,1,0,0,43.2840592935281,0.000489222313037014,0.000170509368294308,0.43296522156275,0.00263427596107723,1.79599889196652e-15,0.00010606900561744,1.06820317819758e-13,2.17187531695965e-13,3.72718984219124e-06,1.30088887701953e-11
75,1,0,0,60.8168759423009,0.000646933279851189,0.00022671173007431,0.493961521948832,0.0034561365946656,2.60612621313707e-15,0.000139316970086197,1.54562358582562e-13,3.14581386826654e-13,5.67017218268891e-06,1.8834545740577e-11
76,1,0,0,34.0150454411183,0.000422083678232753,0.00014674099275538,0.403597909914779,0.00228107236760365,1.47097740167332e-15,9.17999097696394e-05,8.75931662546962e-14,1.78018509505112e-13,2.98695785358394e-06,1.06646382161557e-11
77,1,0,0,56.2182664160472,0.000636394308294943,0.000222940237662696,0.490175465949207,0.00340154511385561,2.54910199169302e-15,0.000137106566205126,1.51210063573447e-13,3.07736465224364e-13,5.5318580446581e-06,1.84252679910932e-11
78,1,0,0,60.0720428630129,0.000665899521909353,0.000233504395073223,0.500689312636596,0.00355427054857812,2.70600994178943e-15,0.000143291057298491,1.60430883689899e-13,3.26566263473074e-13,5.92187999167653e-06,1.95511051913672e-11
79,1,0,0,28.7148706530101,0.000357746855177683,0.000124057412685234,0.372903656300552,0.0019405966438653,1.17384559304409e-15,7.80567274919011e-05,6.99784661275997e-14,1.42161674171137e-13,2.33108242858901e-06,8.51796320697022e-12
80,1,0,0,42.1628396861645,0.000541521087629292,0.000189090536698265,0.45429155836239,0.00290799299113392,2.05812541240852e-15,0.000117135168002096,1.22296102193667e-13,2.48737178443152e-13,4.34102762822911e-06,1.48965627477906e-11
81,1,0,0,40.2544755010129,0.000361102797460939,0.000125238302992835,0.374577268809014,0.00195840761191082,1.1887838323059e-15,7.87753652463088e-05,7.08648207350312e-14,1.4396538698569e-13,2.36392417114551e-06,8.62596197017508e-12
82,1,0,0,78.3503487276455,0.000810443898563218,0.000285499626276521,0.548662523057913,0.00429754486312449,3.49203080035033e-15,0.000173418413776216,2.06477453137021e-13,4.20705121590599e-13,7.95615502425836e-06,2.51770592010865e-11
83,1,0,0,89.1517532025462,0.000789234749869694,0.000277844059779827,0.541981328397508,0.00418901202006599,3.37606662346812e-15,0.00016901607715023,1.99701364148658e-13,4.06838984758997e-13,7.64437679814267e-06,2.43487093432477e-11
84,1,0,0,44.0864847792505,0.000619659601712893,0.000216956004286544,0.484089769306642,0.00331476770115977,2.46117616799168e-15,0.000133593502063638,1.46039018533228e-13,2.97179719928801e-13,5.31457664641e-06,1.7794004741722e-11
85,1,0,0,48.3166947440674,0.000639818961930927,0.000224165679851436,0.491406617703553,0.00341928688789428,2.56835404908579e-15,0.000137824915888943,1.52341903125997e-13,3.10047600026635e-13,5.57676060138737e-06,1.85634514151312e-11
86,1,0,0,42.6830516163364,0.000541034896038048,0.000188917149393559,0.454109737218153,0.0029054622347913,2.05608649780736e-15,0.000117032770866605,1.22175853440805e-13,2.48491888338659e-13,4.33492151753256e-06,1.48818868870922e-11
87,1,0,0,34.6980348457879,0.000409461283386009,0.000142283231139946,0.397795962242711,0.00221443528551436,1.41127439999925e-15,8.91091912764366e-05,8.40567357927372e-14,1.70817465509039e-13,2.85394857189438e-06,1.0233580804271e-11
88,1,0,0,6.53208957223704,7.88184495739508e-05,2.6934360469145e-05,0.178381379793509,0.000436997970397811,8.91188802723544e-16,1.75238583220697e-05,5.33806000994332e-14,1.08257866544805e-13,2.42649635438358e-07,6.49104714857479e-12
89,1,0,0,39.3269920052696,0.000349840384622934,0.000121276398713994,0.368922222738498,0.00189861004546381,1.13837209050728e-15,7.63627926104585e-05,6.78729660532079e-14,1.37877524471856e-13,2.2543828927806e-06,8.26143325538332e-12
90,1,0,0,52.2992894599716,0.000542776714374237,0.00018953681519635,0.454803731706918,0.00291456118172054,2.06521791347903e-15,0.000117400735039224,1.22715514782377e-13,2.4959167793648e-13,4.35580020437248e-06,1.49477001694107e-11
91,1,0,0,12.7633053042996,4.81952889805051e-05,1.64257661050072e-05,0.13990836019096,0.00026829482326623,1.16499954071858e-15,1.07527580371496e-05,6.98116395705242e-14,1.41558144663144e-13,1.16331360225777e-07,8.48823128032174e-12
92,1,0,0,35.38708988551,0.00043777070479697,0.000152285785957212,0.410681388824252,0.00236378639226441,1.5457491953056e-15,9.51403869227415e-05,9.20202529729038e-14,1.87034339353133e-13,3.15495601762839e-06,1.12043032136691e-11
93,1,0,0,55.2007250721725,0.000686757460441385,0.000240982003632608,0.507976090835684,0.00366204023048649,2.816843259443e-15,0.0001476562587088,1.66937886704893e-13,3.39858796497281e-13,6.20248111862264e-06,2.03457602046072e-11
94,1,0,0,20.8206097295598,0.000320980195557046,0.000111137125860616,0.353974199674794,0.00174508595161652,1.01117903786801e-15,7.0170444285369e-05,6.03195594719229e-14,1.22511394412777e-13,1.98151823819328e-06,7.34125426782233e-12
95,1,0,0,20.3053377997319,0.000249479391670702,8.61047357120539e-05,0.313425709249225,0.00136277786879334,7.30650458533025e-16,5.47614276275528e-05,4.36408440248564e-14,8.85954711276207e-14,1.35878035007828e-06,5.30990291588577e-12
96,1,0,0,38.6225080963798,0.000485830620656463,0.000169306330954853,0.431538067871515,0.00261648247869151,1.77924722709322e-15,0.000105349876884622,1.05830352770793e-13,2.15170023039452e-13,3.68848900124854e-06,1.28881648584875e-11
97,1,0,0,71.7800346859969,0.000783508263867073,0.000275780177528451,0.540128246593407,0.00415964470574892,3.34363296970528e-15,0.000167825250143914,1.97802269810341e-13,4.02955808788408e-13,7.56192224368807e-06,2.41166531508869e-11
98,1,0,0,96.7241031535072,0.000864806053681107,0.000305157190229562,0.565387456015998,0.00457503378703925,3.79365615704418e-15,0.000184678154704687,2.24083445208919e-13,4.56746881379091e-13,8.77210265255775e-06,2.73298323164333e-11
99,1,0,0,8.34729784953568,9.57419014023557e-05,3.27589410424202e-05,0.196309843819882,0.000529814687838972,6.58829104451138e-16,2.12514821571853e-05,3.94512781207161e-14,8.00169542511235e-14,3.24511088866212e-07,4.79753309983587e-12
100,1,0,0,19.1724318325404,0.000217719855564423,7.50278037266793e-05,0.293393091022238,0.0011920121257414,6.47500739809557e-16,4.78841290320804e-05,3.8697996933114e-14,7.85438563993093e-14,1.10834058678079e-06,4.70788362392158e-12
