Run,Success,Crashed,START_X,START_Y,START_Z,START_Vx,START_Vy,START_Vz,START_Phi,START_Theta,START_Psi,START_p,START_q,START_r,RMSE_X,RMSE_Y,RMSE_Z,RMSE_Vx,RMSE_Vy,RMSE_Vz,RMSE_Phi,RMSE_Theta,RMSE_Psi,RMSE_p,RMSE_q,RMSE_r
1,1,0,2.6883356977305,9.16942507297543,-21.2942343050182,29.3108666018406,0.15938261992949,-0.653844148152637,-0.0756760839961487,0.0597992503898858,0.624548085415036,0.38668635678515,-0.188479773083224,0.423755256268241,0,0.673114871811789,0.964449547901025,1.12702626283932,2.77629019249209,2.79708422408831,0.0464130699237427,0.103839869924641,0.11945462116744,0.0208320022114662,0.143803947551162,0.174421566350303
2,1,0,3.62702112473053,-0.315274365948281,-6.42628548086952,23.9751697085011,-0.062072174108156,0.744848803892732,0.245922911211768,0.247346737486315,0.117198358991653,-0.168596979805025,0.100145407906015,0.227623787025011,0,0.196254426783318,0.186440126682755,0.203958517705953,0.0465945215803202,0.851661109175608,7.1085008678416e-05,0.0307930975748893,0.00147974818397404,9.75739211666468e-05,0.0325904486075549,0.00284531071752009
3,1,0,2.44446885155895,5.1734650495893,-6.36557433308381,23.4827953760699,0.146935733548329,-0.393641401879319,0.155054288345059,-0.200201501178152,-0.186553087723325,-0.113027340066476,-0.411099621929064,0.200835776043389,0,0.0721724785132609,0.347479956536787,0.203878099941727,0.0526458616681298,0.680283986244972,0.000170805035648221,0.0264327838907868,0.00161395206788333,0.000250319485871882,0.0308850877885384,0.00338974910995544
4,1,0,1.62595269728099,-3.77464159584852,-3.14850729952386,18,-0.0511212230427454,-0.120723520803679,0.0557120859299274,0.0546041260449199,-0.150950021916881,-0.00419595250493548,-0.0230214540212536,0.0876444712491121,0,0.106800406436736,0.249698919559631,0.218810378887148,0.0238069740877854,0.674855272463975,4.81803193099238e-05,0.0249362612627273,0.00068247239348885,0.000102281171019148,0.0282480029186915,0.00114688436054416
5,1,0,5.46632834519742,5.54636648807199,-14.3182641099436,25.3867954556521,-0.607058521807705,-0.556750370743382,-0.00119543326952802,0.267494450954246,-0.134332043353725,0.0518542644384843,-0.0314975244862138,0.156012348317466,0,0.111657753902865,0.292202896623712,0.245701624841175,0.0270968898491368,0.825701504031947,2.02897864797563e-05,0.0300432072026908,0.000441407934078183,2.64222612912436e-05,0.0327417871311527,0.000893359970395283
6,1,0,-5.44532147526118,0.162787320824867,-7.23736489443888,30.5030510894043,0.772105947751975,0.0429655665877127,-0.260331620114713,-0.129556111037876,-0.185280965254622,0.328185739888972,-0.0859542377045533,0.104451223466912,0,0.625246773087462,0.233774735967802,0.159441676516113,0.13160088050837,0.590079376817958,0.000134411244875315,0.0197971807145291,0.00289456186255396,0.00028518524654322,0.0272922849652311,0.00465166810400686
7,1,0,-0.962092552941318,4.4430521271036,-13.8242461828394,18,-0.711187962545748,0.24409695492997,-0.0309578049423911,-0.0342177887225652,0.247716352356892,0.0407128589871239,0.027619633438333,0.22168461320772,0,0.264595774229975,0.159871736592208,0.161587493462295,0.0609611430923736,0.56533278291397,3.14052259906287e-05,0.0229338589561587,0.000393522895237764,4.1312507755315e-05,0.0235323699021992,0.000797261925021902
8,1,0,-4.02232978174774,3.48312207924804,-5.82455917463659,23.7814242981102,0.107835043201872,-0.582921965741024,-0.20035555649199,0.0183040909658185,0.126057108981315,0.361002681117327,-0.0931155036365797,0.0261563453602954,0,0.00207054694240324,0.188376198292726,0.159375593410666,0.0352884187590667,0.516686162537752,0.000101248826238539,0.018856518948821,0.00135640740033459,0.000130140062975815,0.0263899038304408,0.0038515360930855
9,1,0,-0.412472126854777,-9.66511458925493,-12.1948307696739,18,0.420187764876953,-0.444016041164505,0.0174694949593047,-0.0950382270069675,0.0529743721490082,-0.0838214007712958,0.068412064600615,0.103234566997823,0,0.240755044631743,0.152522844919208,0.164036806750126,0.056992987673846,0.525377562908462,9.91248588321118e-06,0.0205606151304511,0.000338996776314966,1.21845973371737e-05,0.0255306424574955,0.000223723920948879
10,1,0,8.55943891490777,-0.970617678791327,-20.6917763471997,20.8020562633169,0.677297164002322,-0.536077644192126,0.167718089867536,0.0216507744649618,0.250750864187282,-0.273793290330196,-0.0276038797488056,-0.168647044585057,0,0.554690464022829,0.323574830567427,0.314505444738183,0.180364867035203,1.040217750942,0.000179872856035951,0.0361726748948934,0.00397003245888152,0.000311957401945459,0.0400510003917445,0.0106609299876108
11,1,0,14.5400401536468,4.12609447114245,-3.10514011041693,19.7090987100632,-0.234307790550312,-0.136234704625094,0.191711261671171,-0.0484978012602468,0.122442082841913,-0.286487600636296,-0.0494067801547077,-0.11499437231237,0,0.237282724061506,0.275699050782723,0.223971549802736,0.0685757423137163,0.705601622014918,6.23222024062331e-05,0.0252233813319283,0.00115737769261258,0.000142292093179832,0.0284359177964979,0.00254096322952981
12,1,0,-7.88528511399601,2.53987325452973,-8.59007968164722,25.1673994112223,-0.666838971714053,0.563746139170795,0.0611178368772093,-0.0521968691017978,0.00399502248615072,-0.0365814637228239,-0.244375747508197,-0.0398843997268744,0,0.0860399637716287,0.127221359679929,0.116317055531868,0.020204952619488,0.431018095897996,4.58241897873531e-06,0.0146656430971792,0.000156913472197351,5.1273940028794e-06,0.0206491961617623,0.000324656915935591
13,1,0,-4.15683255783812,-4.89603152583651,-15.78200827832,22.3322144534201,-1.00131786794153,0.482114711315814,0.0907676107865349,-0.00349551953263244,-0.00606869935691226,-0.111444660161316,0.142235297718008,-0.0186006691089444,0,0.179332103409145,0.189797735173989,0.143997403328516,0.0432638443949768,0.615902729146375,1.89342762149805e-05,0.0221864657002245,0.000481483544662484,2.67697502284497e-05,0.0226839163990766,0.000715585049121985
14,1,0,-3.57265081893579,6.75692884213328,-11.1238552802629,22.054854846396,-0.146876798867708,-0.423963121818967,-0.195499269014739,0.440870115318276,0.288938837547248,0.0429400087548204,-0.175526835663701,-0.120842133631458,0,0.655408889427785,0.222199860998272,0.218206031076369,0.2181106752204,1.12183281836753,0.000277216482311901,0.0419192868525114,0.00462113733235499,0.000399054615706471,0.0337716051497553,0.00693770285962469
15,1,0,-0.882670571157255,3.95708030814317,-16.6600221065762,18,-0.72454864641937,0.166755416532903,0.068304089369016,0.0788329302379254,-0.0227389616221161,0.0256478361824191,-0.0664835030664489,0.120360922760127,0,0.0948018234628476,0.243212448534321,0.17198221505358,0.0231435481105737,0.767613940932004,2.74108907833627e-06,0.0290389541426411,0.000164234106124866,4.240497648766e-06,0.0255942419778613,9.77751825430092e-05
16,1,0,-6.80847235435377,2.27514778222167,-14.2435468996683,23.3255653051798,0.276391672972275,0.519545326752478,-0.195064748706319,0.220026452181011,0.115216713457271,-0.00947581886406717,-0.0272580213841656,-0.0303835782659707,0,0.282155388980988,0.228666911579409,0.190278999362106,0.065532843674661,0.898108437136429,9.3295070386351e-05,0.0326321673019609,0.00167299229245225,0.000137410560000645,0.0311046274733784,0.00276767175415849
17,1,0,-1.5155381067587,0.115228122125526,-9.74354822075613,29.130313951058,0.763488343366686,0.23345721784235,-0.0366018824023248,0.109116301828981,0.0319791901879266,-0.143782673323294,0.132536370280368,0.0428739319728207,0,0.136155909363518,0.136335103928731,0.138878252429674,0.0317407104449079,0.546182665414828,2.76209159439096e-05,0.0188352290768505,0.00074816463892045,4.03179651888937e-05,0.0243230696989038,0.00174747779308413
