Run,Success,Crashed,START_X,START_Y,START_Z,START_Vx,START_Vy,START_Vz,START_Phi,START_Theta,START_Psi,START_p,START_q,START_r,RMSE_X,RMSE_Y,RMSE_Z,RMSE_Vx,RMSE_Vy,RMSE_Vz,RMSE_Phi,RMSE_Theta,RMSE_Psi,RMSE_p,RMSE_q,RMSE_r
1,1,0,-4.14142692452503,14.4382214391183,-5.40432295452833,27.0289451912106,0.958091945844712,-1.22784378849608,-0.0158935633953357,-0.00430748067538885,0.0348954229285646,-0.18122009544358,0.0923919420854805,-0.386960229279364,1183.99118785962,45.0225425573048,0.000448543056976261,25.0003601922078,0.372283004172941,0.00208350997186843,1.51639400028716e-15,8.38286049026398e-05,4.90687392873831e-13,1.66336115997063e-13,2.49051007336443e-06,4.69482848946948e-11
2,1,0,0.537081922891439,2.19454706766844,-10.2049670370558,26.8215458825534,-0.38184881080523,0.27476202594966,-0.0653865998056705,-0.289577863811552,-0.05414510517398,-0.108200470832986,-0.178824896792095,0.0881388672690496,1188.53839125818,80.2275313500764,0.00788044504961129,25.0033653562262,0.622515585433394,0.00788417067241272,3.59438884459837e-11,0.000290155766821072,4.66161311225634e-10,3.89824303766847e-11,1.94810822580729e-05,6.53114150552378e-10
3,1,0,0.202365566937107,-1.27365115097266,-12.7386795926571,33.3829697486457,0.586501438506728,-0.0945306570175943,0.0151097766479301,0.263991539017098,0.312984784467634,0.192443588966776,-0.0568711095879497,-0.101720392979901,1187.92043432705,130.417131447922,0.0192492690194711,25.0063791827587,0.682369712459029,0.0117396797975776,8.02722556031602e-10,0.000382628067587709,9.95021530472123e-09,7.99307856619956e-10,3.04878497414721e-05,9.71029273574196e-09
4,1,0,3.75793618329286,-4.31867158831136,-15.3543778997407,23.2238160065891,0.477939785943863,0.079640826028958,0.0427504101897407,0.196305851273086,0.0409502969140378,-0.198716640022097,0.146973066017222,0.0831373340588644,1191.53729814893,32.7941520201228,0.00263940153556588,25.0010627934914,0.422698767662467,0.00321624054875168,4.71727820085083e-15,0.000117265305193895,1.41991729433382e-12,5.19652121465601e-13,4.7354508110155e-06,1.42557642637663e-10
5,1,0,-0.441948447826283,-2.06517814443846,-12.7229165353274,24.8799665702256,-0.400256828603294,-0.256095182719595,-0.259473801771586,-0.0905200863105559,-0.120991294129666,0.100819254365086,0.253939639985116,0.18072619984209,1187.12333395925,173.841049383536,0.0433730236871735,25.0249276634745,1.06907021865485,0.0366620107473812,3.56567198375151e-05,0.00146540636047924,0.000258747581067666,2.14587579716183e-05,0.000184285116646937,0.000130762105433072
6,1,0,5.23411742922858,3.38105271925959,-7.26702695099693,28.7499433709577,-0.364919487893089,0.416601222729974,-0.20918651472837,0.107996344825925,-0.145283412489286,-0.169383298289906,-0.0791525658546021,-0.227365351564697,1193.24543911007,131.725530063023,0.0272826525096429,25.0110730152453,0.822906084282049,0.0184981608320045,3.13274436351965e-07,0.000660751104203055,3.36381055074066e-06,2.5635709405397e-07,7.05815469999006e-05,2.59793103701649e-06
7,1,0,0.0798739912325515,5.55329588869314,-11.2468694599488,27.4785081669337,0.0810187465502722,0.605910492057589,-0.0276312815208073,0.0511330919361574,0.430697412500491,0.200055532449795,-0.162986370450661,0.195440583002493,1187.63645581486,160.257861123199,0.027141344906455,25.0082224937233,0.711145309034887,0.0140330869474341,2.91868127455424e-09,0.000430506054481997,3.52926949250707e-08,2.79026650911731e-09,3.70306293787268e-05,3.27867336866993e-08
8,1,0,-4.62113369373511,0.0495348001146537,-8.5531657244168,29.3500152253656,-0.198630894847054,0.268928888715911,0.30887732131325,-0.3325698700726,-0.187927999551313,0.208556529657112,-0.0513036840220379,-0.00666328490996409,1178.78636418011,147.072440846285,0.0938839385081548,25.0421626682492,1.50481824598955,0.0648886531253087,0.00141659406920347,0.00336995127015928,0.00404433193622696,0.000581171586621131,0.000319956406623258,0.00094873348776697
9,1,0,4.61967283171498,11.1153057270104,-16.5094770414689,20.4550457957867,-0.0387500847830245,0.000255223659967452,0.0186497929237156,-0.0545353491116793,0.212868503025169,-0.158748410514092,0.035600638632226,0.172743517067719,1192.40086478787,92.707120848944,0.00877026814425304,25.0031091511829,0.573476281767732,0.0069784678735227,4.46092516944169e-13,0.00024006519335714,6.78331345663354e-12,1.40858565124699e-12,1.43064002346288e-05,3.38998728003076e-10
10,1,0,1.87599788163491,-3.11063104540846,-9.39722503145214,23.4130197867255,-0.299841926552555,0.676576955739853,-0.0344995139562237,-0.100880372956956,-0.131941568902097,0.0211532038693475,-0.261073572115377,-0.287308926583919,1189.62316517177,72.3886747671363,0.00564519652397865,25.0022154894413,0.545514519932218,0.00574897547456314,4.10499889013687e-14,0.000207644133247768,2.731399903214e-12,9.44627239642178e-13,1.11060635016589e-05,2.56583967132677e-10
