Run,Success,Crashed,START_X,START_Y,START_Z,START_Vx,START_Vy,START_Vz,START_Phi,START_Theta,START_Psi,START_p,START_q,START_r,RMSE_X,RMSE_Y,RMSE_Z,RMSE_Vx,RMSE_Vy,RMSE_Vz,RMSE_Phi,RMSE_Theta,RMSE_Psi,RMSE_p,RMSE_q,RMSE_r
1,1,0,-3.41852643060541,9.24698326722995,-8.66642109715535,4.0885610107977,0.0171866410179243,1.28782788973668,-0.420787272288029,0.132912465208525,-0.496236511679708,-0.0356186305908088,-0.0388296242130587,-0.0513462183850045,0.00282980752979142,0.0204160528327616,7.02814178232807e-06,1.95000878093608e-10,5.16833437064691e-14,1.27594552724489e-14,0.00138884969899464,6.80597275103939e-06,1.26698497760308e-15,8.17424153913603e-12,2.33031092393738e-12,1.01173360042521e-13
2,1,0,-1.07605409977142,-4.22349627639707,-14.9736029116728,3.71204716954861,-8.16496529523697,0.726618050290682,0.00842975360913155,0.0841819189282319,0.335886171840561,-0.0313373213380105,-0.0164708729499336,0.0934330401841567,0.00282980849155946,0.0204160528343747,7.02814178055178e-06,1.05609011732178e-09,2.7839730237796e-12,1.50774454142129e-14,0.0013888496989496,6.80598424264789e-06,2.20226472174634e-15,8.17102208868248e-12,1.26185603393254e-11,1.02508325864973e-13
3,1,0,3.64553497757252,-0.983778823123336,-13.0569638577542,2.34156470480346,1.55068673401971,4.75181694109403,0.161857932829038,-0.2091712561965,0.27591811282983,-0.109365551652326,0.130287990135508,0.0293681487907381,0.00282980894238077,0.0204160528327274,7.02814179857902e-06,1.45998639884927e-09,1.44699969043888e-14,2.11694697238664e-14,0.00138884969899567,6.80598962927649e-06,2.55668756118678e-15,8.17540759721936e-12,1.74443857180322e-11,1.03912269932073e-13
4,1,0,0.0855017591936894,-2.75049314351173,-6.9016047086345,-2.76480287707662,-0.579741914452081,1.07544866794285,0.126204792666094,-0.0501940819673151,-0.0993742495154412,0.0837198552119447,-0.00615603575336112,-0.051473998513891,0.00282980705486597,0.0204160528327361,7.02814178055178e-06,2.30265391257668e-10,1.39438047323318e-14,1.69325939116121e-14,0.00138884969899536,6.80596707646026e-06,1.28214104232384e-15,8.15724754354705e-12,2.75165619478522e-12,1.0108787381991e-13
5,1,0,4.42040465037108,0.417095259314628,-10.0859223141903,-0.109319222485433,-1.72305796190129,2.83868420628827,-0.0587351995808234,0.316803602042978,0.00751855219703633,-0.0374625507099912,-0.196576025652421,0.0934398400885616,0.00282980789640027,0.0204160528327347,7.0281417983916e-06,5.23138289918607e-10,1.28933628065954e-14,1.64971674056551e-14,0.00138884969899546,6.80597713140713e-06,1.46687036389456e-15,8.17301223334064e-12,6.25044786751209e-12,1.01427595387001e-13
6,1,0,6.55707233901107,-6.46316297368662,-11.5992377537641,0.248652372382982,-1.27406326707069,5.75523848160509,-0.043791033980098,0.192168706989967,-0.286588969228658,0.0615455342873703,0.117103151137075,-0.0370380739536096,0.00282980869367753,0.0204160528327592,7.0281417983799e-06,1.23719912315449e-09,4.75143706852787e-14,1.95218105766814e-14,0.00138884969899477,6.80598665763542e-06,2.26903238091976e-15,8.1683420593912e-12,1.478244439125e-11,1.02988742514059e-13
7,1,0,3.54956431562312,-3.54889404925667,-13.4419389429921,-0.541363599415123,2.94491215809155,4.3767983760061,-0.242416920478737,0.0448206105778852,-0.214842095325077,0.179224000694454,0.0813444537787207,0.223084323748859,0.00282980780226032,0.0204160528327356,7.02814179833191e-06,4.38883614888641e-10,1.33080626183585e-14,1.59716558493219e-14,0.00138884969899563,6.80597600659354e-06,1.40049226039981e-15,8.14162945778761e-12,5.24401299184061e-12,1.009401742234e-13
8,1,0,6.97387465804305,3.61667796276287,-12.0842008886316,-4.41452276041241,-1.70233747704172,-2.62951217139247,0.305674621081941,-0.400945199004229,-0.490623159209503,0.0225635485579275,-0.0608477939801597,-0.0104503557706828,0.00282980832863307,0.020416052832729,7.02814179836017e-06,9.1034067554729e-10,1.29584303702699e-14,1.79961313755204e-14,0.00138884969899557,6.80598229592766e-06,1.86056607890981e-15,8.17089757832101e-12,1.08768798298902e-11,1.02070616834015e-13
9,1,0,1.06587565687862,5.68048345800915,-6.32067957982211,2.31604267377346,-0.798596354847823,0.680998126782497,-0.154892511656656,-0.152464370620682,-0.267924186434895,-0.200397514425353,0.0417656919125543,-0.0271639365676368,0.00282980824819018,0.0204160528327275,7.02814179835706e-06,8.37986346487825e-10,1.41159185363855e-14,1.76615025009963e-14,0.00138884969899572,6.80598133475138e-06,1.77605928289319e-15,8.18436221169856e-12,1.0012630076501e-11,1.02117263154353e-13
10,1,0,9.49745207491035,9.70475584968939,-2,-2.94935129237448,-2.18481034689978,0.251593156435266,0.834961513907531,0.159432109804685,0.0285866032551087,0.000339638338306471,-0.016587869819229,-0.0107892590484307,0.00301415136044861,13.9834135327109,4.99751989393948e-05,0.000113238184016409,1.39907791613873,0.0240612534178299,0.0198444389367075,3.65146219531526e-06,6.71869735986912e-05,0.0113384176141928,3.19670135725207e-06,5.21709243031386e-05
11,1,0,4.90667009783869,-0.819732947364489,-10.9444933252743,2.96367667678914,-0.539485832878273,2.34303797113976,0.214543429793416,0.053560098625719,0.0128839932177836,0.0817341050039294,0.0037074865613727,0.16946069029545,0.00282980935581928,0.0204160528327332,7.02814179865616e-06,1.83014680702598e-09,1.20305299823802e-14,2.32376812905193e-14,0.00138884969899546,6.8059945692506e-06,3.06488635186928e-15,8.18393626152024e-12,2.18672878666462e-11,1.05545026168069e-13
12,1,0,7.09085775712593,-1.27408193275732,-17.8161320723777,-2.29396577037279,-3.99824102375235,-1.61551141713191,0.112411256363236,-0.118495666785035,-0.166520900010942,-0.0846072597479143,0.180817231177065,-0.237349385684387,0.00282980829607613,0.0204160528326543,7.02814179834853e-06,8.81008934340373e-10,1.32131543348539e-13,1.79110937191083e-14,0.00138884969899769,6.80598190692475e-06,1.81968027761296e-15,8.19631160847266e-12,1.05265187970022e-11,1.02347183003705e-13
13,1,0,-0.359037988439098,2.02240263666829,-14.6376548337952,-0.598541743443277,5.81199291205964,-6.67325214401355,-0.16747873307111,-0.175937132624701,0.240267562563925,0.00615544353646378,0.0288382309630803,-0.0732574606710199,0.00282980727479713,0.0204160528336885,7.02814178055178e-06,3.33469201562867e-11,1.62117664366887e-12,1.71518879418549e-14,0.00138884969896877,6.80596970425727e-06,1.23409757598244e-15,8.17944297385082e-12,3.99910322613698e-13,1.01229085670046e-13
14,1,0,-1.14982884474478,-4.39744119847309,-6.35040634731337,-3.70343683436551,1.82575726774557,-1.7898906328922,-0.166699966505026,0.205291041170637,0.0287935327272796,-0.0236831592425069,0.0715737302451949,-0.0691928343856901,0.00282980591910369,0.020416052832739,7.02814178055178e-06,1.24704563082544e-09,1.73435199555071e-14,2.09187439928985e-14,0.00138884969899532,6.80595350606546e-06,2.28402793910206e-15,8.17531732099384e-12,1.4900337333219e-11,1.03668735072669e-13
15,1,0,-7.30235819617145,11.4307174807941,-9.89080102421648,7.06760301422146,-1.03430293499667,1.03835049661142,-0.462649475104662,0.117203647546618,0.291534543042994,-0.111345182580228,-0.149559488538717,-0.0365573969155393,0.00282980767612057,0.0204160528341516,7.02814178055178e-06,3.25947250553702e-10,2.40584126441925e-12,1.64988679569171e-14,0.00138884969895582,6.80597449942878e-06,1.40082788941649e-15,8.18353194718857e-12,3.89454147840799e-12,1.01334569060138e-13
16,1,0,-6.37781045814325,8.07428088540618,-18.4395416491486,4.12514564032085,-4.04067839021767,-4.10816684113287,-0.342118268504825,-0.101115913894716,-0.15928334734175,0.101275764790131,-0.0329244614049487,-0.0373534561162301,0.00282980790867661,0.0204160529946611,7.02814177781571e-06,5.34286293682472e-10,2.74451466787366e-10,3.85142112868152e-13,0.00138884969446584,6.80597727809219e-06,2.15290907956336e-14,1.1287973228377e-11,6.38383002354701e-12,1.0302632879575e-13
17,1,0,4.97537061573262,-4.09460884066426,-11.2270837844334,0.787006688481489,2.45876587105286,1.03244642399569,0.0203918918505134,0.144006348951509,-0.0316448167007327,-0.0311527233070507,-0.0127818632066829,0.206647596155435,0.00282980816678493,0.0204160528327352,7.02814179853059e-06,7.65407677511546e-10,1.32226688635524e-14,1.77667879736409e-14,0.00138884969899539,6.80598036208906e-06,1.70064126046907e-15,8.17149017295131e-12,9.14527037975468e-12,1.01765565309548e-13
18,1,0,-4.51356662534882,-1.67923336164617,-15.7687270659655,1.40869710703016,0.293052150013011,-1.45020922388006,-0.186888228113222,0.210076181193292,-0.14688534411485,-0.0717028797516211,0.0605150314668443,0.0306111200428379,0.00282980713114973,0.0204160528327317,7.02814178055178e-06,1.61912333838076e-10,1.18598402728817e-14,1.67189194509906e-14,0.00138884969899554,6.80596798791645e-06,1.2544085699386e-15,8.15983522476235e-12,1.93516519770161e-12,1.0106062104474e-13
19,1,0,-1.87495972301466,5.228586792573,-5.11088611913568,-4.13252294497619,4.03840087195706,-3.01763342075369,-0.0955071653474169,0.235244455655501,0.480757387735964,-0.0386685817862611,0.0227050353819091,-0.0686367246590193,0.00282980733062723,0.0204160528327086,7.02814179831532e-06,1.66391407961191e-11,4.10049167080611e-14,1.46641415152193e-14,0.00138884969899616,6.8059703713339e-06,1.23281671760748e-15,8.18208262812053e-12,2.0102124294833e-13,1.01254946387613e-13
20,1,0,-2.01211255371553,-4.43402280594705,-14.3309928413555,1.09333806337707,2.58467124298173,2.87567974826048,0.36569328798591,-0.0275674638979589,-0.136530360550946,0.0861537322726472,-0.0129676273604187,0.104068419374417,0.00282980717821618,0.0204160528258194,7.02814179852352e-06,1.19810475223928e-10,1.17134649998694e-11,2.47933663418844e-14,0.0013888496991889,6.80596855028773e-06,1.63421829962843e-15,8.17642041762106e-12,1.43215298075067e-12,1.01218446169885e-13
21,1,0,-14.1687415781884,-5.81040448023995,-9.98564871925282,1.15866589854483,-4.91860942184281,-2.54515532598769,0.313072241262901,-0.201027544983136,0.0481966901346413,0.110852945173625,0.0238412575050046,-0.191579216273385,0.00282980393708434,0.0204160528327701,7.02814178051231e-06,3.02109503253823e-09,6.68857481628309e-14,3.05954880042005e-14,0.00138884969899449,6.80592982467336e-06,4.81041716431363e-15,8.17086642459908e-12,3.6097292322233e-11,1.141806106759e-13
22,1,0,-0.387888627938908,-5.78796935104654,-9.16238093593686,-1.53302078874429,0.508569243156792,-4.01901082869754,0.348282671014561,-0.217001899684798,0.300274585961773,-0.0493349660682256,0.0731667275512863,-0.163501892584287,0.00282980768488212,0.020416052832683,7.02814179831532e-06,3.33885109767075e-10,8.35132355100891e-14,1.56296740205892e-14,0.00138884969899682,6.80597460410119e-06,1.32995112357262e-15,8.19011628747735e-12,3.98938010234467e-12,1.01443032748896e-13
23,1,0,-8.16184383969999,-6.34967982832342,-6.90378480637555,2.50788400360567,0.853146966271008,-0.342197693739945,-0.122387159528106,-0.000792548316549049,-0.332226410359188,0.222204536922699,-0.0815522299040034,-0.00813231340766414,0.00282980663347239,0.0204160528327488,7.02814178055178e-06,6.07662775159043e-10,3.13313008699531e-14,1.82165615417626e-14,0.00138884969899502,6.8059620415083e-06,1.55026500707731e-15,8.17604396121569e-12,7.26065276931871e-12,1.0185094989768e-13
24,1,0,1.67993862119214,4.40706824347318,-14.1996738701412,-5.42160802492173,-0.546375275248338,-5.60712779042609,-0.0422396715227793,-0.145951403008083,0.204005892204079,-0.00874516278839488,0.00326252815722046,-0.0726376568380648,0.00282980662393133,0.020416052832724,7.02814178055178e-06,6.16254342894136e-10,1.77428549389533e-14,1.82650007375148e-14,0.00138884969899569,6.80596192752827e-06,1.55908830629275e-15,8.18088598781749e-12,7.36346761000923e-12,1.01947233567221e-13
25,1,0,-9.88158105951194,9.05261919755073,-19.0757665139111,-1.17631470005998,-0.463249096764329,1.78657765372955,-0.0328255400651257,-0.155627628475081,-0.157662158083321,0.0688464681974871,-0.0678255186211626,0.00832064577732995,0.00282980497935911,0.0204160528327124,7.02814178054057e-06,2.08909242673145e-09,3.41187771323651e-14,2.51285711803245e-14,0.00138884969899593,6.80594227784572e-06,3.46658351204023e-15,8.20141492102557e-12,2.49615810966044e-11,1.08172120544137e-13
26,1,0,9.09136985460709,-15.1043520003483,-8.64287213245175,0.957288427790644,-2.83345186381914,4.27867995057596,-0.395714675472949,0.247663846717989,0.187349431983921,-0.16419328169547,-0.114370984446369,-0.0488702582081592,0.00282983416092588,0.0204163636309176,7.02813509412821e-06,2.40408329665261e-08,5.26675363579402e-07,7.42579219058334e-10,0.00138884100538914,6.80629098298983e-06,3.96914554477527e-11,1.47176771303252e-08,2.87217352411542e-10,2.11442078023178e-11
27,1,0,-9.39080543553453,-7.32520330274407,-10.4427166806611,-0.258510363250392,-0.87646371624554,4.47178423193644,0.0454772079432537,0.295119097752716,-0.0975447723930266,-0.23005570303074,-0.0933903804496442,0.0200194332961311,0.00282980522163115,0.0204160528327585,7.02814178051905e-06,1.87217050773966e-09,4.75136777658141e-14,2.41622068948197e-14,0.00138884969899463,6.8059451725444e-06,3.13836135708966e-15,8.18036719228005e-12,2.23692927276516e-11,1.06617360110155e-13
28,1,0,3.79967385591537,2.05087612474858,-5.12062549937021,-2.40056676236803,-0.980023635616153,-0.399310092318154,0.075103650859568,-0.229916605448833,0.0949296499168829,0.168035017636987,-0.0291785569715152,-0.0217501115572061,0.00282980782282168,0.0204160528327292,7.02814179831532e-06,4.57271099230316e-10,1.27487116564287e-14,1.5989526001049e-14,0.0013888496989956,6.80597625227798e-06,1.41642302546163e-15,8.20569061304869e-12,5.46344749204576e-12,1.01749790761086e-13
