Run,Converged,RMSE_X,RMSE_Z,RMSE_Y,RMSE_p_RollRate,RMSE_q_PitchRate,RMSE_r_YawRate
1,1,NaN,0.0364277274476573,7.29160636515916,6.26467420965516e-10,7.27749226702333e-05,2.56401038709187e-08
2,1,NaN,0.0408569329810804,0.786816072227609,6.87231248497283e-11,8.05691042847926e-05,2.34791420122202e-08
3,1,NaN,0.0410595884296982,7.99828812161442,6.84390903765019e-11,8.09182406601335e-05,2.54227429691361e-08
4,1,NaN,0.0411802579553936,6.22524407879037,6.75266213007403e-11,8.11254148504947e-05,2.49084372159497e-08
5,1,NaN,0.0399892371042791,2.33128782243663,6.68534474589015e-11,7.90640659940652e-05,2.27325194958919e-08
6,1,NaN,0.0398701780209072,1.36679655947956,6.90323842069615e-11,7.88577426118595e-05,2.54403115111835e-08
7,1,NaN,0.0394049168145753,3.98135845694059,1.34759662247639e-10,7.80450919919693e-05,2.56992325284385e-08
8,1,NaN,297.444067968106,15.9107508792883,2.68469217819373e-12,1.01344859065155e-05,2.55164164898109e-12
9,1,NaN,0.04056199508368,2.57682777581211,7.03727421569396e-11,8.00586681941513e-05,2.60136839592364e-08
10,1,NaN,0.0420298788489037,3.34949466931278,7.19042201754561e-11,8.25809540088273e-05,2.24271809905802e-08
11,1,NaN,330.629454204437,18.4695863594747,7.33798038390551e-13,1.01339186561648e-05,1.27681192082998e-12
12,1,NaN,0.0399143797964412,7.38939833611258,1.18510929273358e-10,7.8933124553768e-05,2.57214817704084e-08
13,1,NaN,303.471419325327,4.38899857890686,2.18599128050279e-16,1.01203349428061e-05,7.94643216558425e-16
14,1,NaN,0.0325149047034706,16.4748482614952,3.14956669712703e-09,6.56555466547362e-05,2.57670153804464e-08
15,1,NaN,298.926543279567,42.7261248462585,1.65827817397671e-09,1.00799176361159e-05,3.77229261467172e-09
16,1,NaN,0.0409286262466127,4.92875679817662,6.9508226207485e-11,8.06901859548951e-05,2.34754749877027e-08
17,1,NaN,0.0415931570551219,0.916923270371644,6.91391246306562e-11,8.18355532921845e-05,2.35390982977291e-08
18,1,NaN,0.0413743373234314,4.11987683412494,6.98881528918689e-11,8.1460041612188e-05,2.51275349839401e-08
19,1,NaN,0.0352592712668034,2.08231533869065,1.00286362716074e-10,7.06694782753849e-05,2.30385779899985e-08
20,1,NaN,0.0419315997923024,11.3760771326878,6.62643708768907e-11,8.2414088123171e-05,2.22656218092985e-08
21,1,NaN,0.0420524834755807,0.710515030867883,6.80613380180175e-11,8.26202381313752e-05,2.54667905375936e-08
22,1,NaN,0.0361502415739107,7.64051107615866,8.78971899678608e-10,7.22771377778012e-05,2.55589705014783e-08
23,1,NaN,0.041225978577017,12.7820092607826,6.8351835069354e-11,8.12050583606485e-05,2.33105221559497e-08
24,0,NaN,NaN,NaN,NaN,NaN,NaN
25,1,NaN,0.0380641999898726,11.4597288380811,1.07090220134654e-10,7.56881344356018e-05,2.55282142152734e-08
26,1,NaN,0.0416827551245185,6.81467776230711,6.79550467324367e-11,8.19887415621268e-05,2.20877024352353e-08
27,1,NaN,0.0421846420920301,2.38622259793212,7.00580154898455e-11,8.28461907577274e-05,2.5689862587393e-08
28,1,NaN,0.038007863845412,11.4853393657972,7.41362584796596e-10,7.55878943983902e-05,2.55258217801956e-08
29,1,NaN,0.0420555383183493,0.200512867291749,7.13386734859449e-11,8.26250928776954e-05,2.56819517817183e-08
30,1,NaN,0.0418401158945246,3.59808644533791,6.83748425122457e-11,8.22580499394769e-05,2.27901719646939e-08
31,1,NaN,0.0406622298862211,0.882977431726763,6.97428069849843e-11,8.02310290367385e-05,2.5807304683252e-08
32,1,NaN,0.033474408304797,15.5199392829343,2.12136954201167e-09,6.74213425927399e-05,2.55409875210847e-08
33,1,NaN,312.819563700021,7.93279146146975,7.47499857053041e-17,1.01272226459832e-05,6.54709329405533e-16
34,1,NaN,0.0407805719858073,0.0438824733914652,6.89754782387802e-11,8.04374142483642e-05,2.55050348761133e-08
35,1,NaN,336.080415186635,1.8864615602967,4.60618394263644e-17,1.01335051479762e-05,6.26954027728454e-16
36,1,NaN,0.0375743306607515,13.4596428196401,6.99423067786707e-10,7.48186387182774e-05,2.26891410139643e-08
37,1,NaN,0.0411480472373232,3.67075367053309,6.92756408548186e-11,8.10701991493647e-05,2.51536746474901e-08
38,1,NaN,0.0398642791196596,6.57223889645935,6.89640862695093e-11,7.88477508790008e-05,2.53793650133336e-08
39,1,NaN,308.141976092739,0.805942030737239,3.73333306952289e-15,1.01448050393284e-05,7.46957382644486e-15
40,1,NaN,0.0211556617717031,2.54325081436328,2.84355098600033e-09,4.39044341073601e-05,2.53054685929074e-08
41,1,NaN,260.860368127581,98.723312985934,2.47195547478072e-06,1.0153486575056e-05,5.24832129124952e-06
42,1,NaN,0.0415711606907771,0.279455344625388,6.89845643603178e-11,8.17960050420979e-05,2.54200816668362e-08
43,1,NaN,0.0408706774595094,3.49082498442772,6.80774388859121e-11,8.05907904562805e-05,2.25088048469946e-08
44,1,NaN,0.0417956460694602,0.874882832564912,6.86097472487633e-11,8.21807951040535e-05,2.31866844508786e-08
45,1,NaN,0.0416042609489976,11.394546299781,7.06657090157145e-11,8.1852315105708e-05,2.30482498296046e-08
46,1,NaN,0.0407086424377319,1.13112102222208,6.60859951528502e-11,8.03129583619309e-05,2.47977703734348e-08
47,1,NaN,0.0374889148391341,17.1208325779579,1.4434333837435e-10,7.46689104131577e-05,2.55516304494079e-08
48,1,NaN,0.0410729875780608,5.62231093502446,6.77328067732072e-11,8.09408559478833e-05,2.50554276015581e-08
49,1,NaN,0.038705616257937,10.3293521032842,7.12997891745047e-11,7.6819612178989e-05,2.54666711925043e-08
50,1,NaN,0.0413662386352773,3.07872972615562,6.77178099841741e-11,8.14448906202939e-05,2.52133058099345e-08
51,1,NaN,0.0403970588073969,4.79810743582007,7.09036494482099e-11,7.97728129590692e-05,2.57989619334923e-08
52,1,NaN,0.0404598485652479,4.94071418969032,7.3713950294184e-11,7.98813849722012e-05,2.44393521226529e-08
53,1,NaN,0.0416863088722673,1.98385055319515,6.86000122350017e-11,8.19939356141199e-05,2.37422250868632e-08
54,1,NaN,0.0421791733165907,12.3072554923503,6.86469884677035e-11,8.28371860952211e-05,2.49976473131962e-08
55,1,NaN,292.485244216952,3.27566105113244,7.13303954639264e-14,1.01349245464655e-05,1.72873289398529e-13
56,1,NaN,331.242390654095,4.88960229995996,6.28675404973478e-17,1.01380208915392e-05,6.56549171055865e-16
57,1,NaN,0.0416607900372678,1.4773572227468,7.00067166169258e-11,8.19506548613883e-05,2.55557698032507e-08
58,1,NaN,0.00644835486622834,18.2015275321882,2.2391510631782e-07,1.40911159325655e-05,4.76260212754063e-07
59,1,NaN,326.514437542356,7.72263078848736,5.80899254953527e-14,1.01353396896593e-05,1.14502663128639e-13
60,1,NaN,0.0412533436737454,3.29278287619057,7.564003346575e-11,8.12503519008629e-05,2.56495200524448e-08
61,1,NaN,0.0415037825161761,0.384805400540718,6.70310407237028e-11,8.168163076226e-05,2.51197357986703e-08
62,1,NaN,0.0407967025591469,1.97397355122793,6.90161731636144e-11,8.04643802173251e-05,2.53794622122757e-08
63,1,NaN,328.036199044758,12.5084099128022,8.7639980813704e-13,1.01278200155129e-05,1.69253013255373e-12
64,1,NaN,0.0344978548526276,14.6530670316854,4.08299695947501e-10,6.92900230742412e-05,2.52512026015375e-08
65,1,NaN,0.0419842664206323,4.34510473628443,6.84033408931681e-11,8.25051333327976e-05,2.48903955191214e-08
66,1,NaN,0.0377430062185894,15.847093409539,3.39140320790624e-10,7.511860992891e-05,2.54737847804032e-08
67,1,NaN,0.0142640329586697,36.5327694057804,2.47791648211244e-08,3.00259191322191e-05,5.64471855783817e-08
68,1,NaN,0.0386713992936131,7.00358457656223,6.02932378881362e-10,7.67589615002203e-05,2.55445233175817e-08
69,1,NaN,0.0402087184166437,3.23522242066049,6.99576347576577e-11,7.94462281097303e-05,2.57365067202447e-08
70,1,NaN,0.0406026539838531,2.55150501118857,6.91720049173439e-11,8.01270858339271e-05,2.31819944136804e-08
71,1,NaN,306.680508993986,6.94904289161805,1.68325225565553e-16,1.01217696159035e-05,7.49689180318508e-16
72,1,NaN,0.0278413289813622,7.0965852472868,3.55289186689524e-09,5.68915093915722e-05,2.59905000662106e-08
73,1,NaN,285.920472646792,72.4222275390608,1.24442942119305e-07,1.01354496970036e-05,1.17855383493402e-07
74,1,NaN,0.0390197677522796,12.2972754095867,7.29484236012438e-11,7.73710364030098e-05,2.26998704341319e-08
75,1,NaN,0.0350883688516683,1.85672700447273,1.51024672141893e-09,7.0361379475542e-05,2.49958354524082e-08
76,1,NaN,0.0409296552440108,7.50809407916583,6.86348903555257e-11,8.06934474440315e-05,2.52733694392102e-08
77,1,NaN,0.0415781604989396,2.34828427619821,6.91046430124264e-11,8.18088331146694e-05,2.55852805693768e-08
78,1,NaN,0.040965242377253,2.67762629252998,6.9077842467998e-11,8.07557704144224e-05,2.55098012746161e-08
79,1,NaN,0.036843906746341,10.0037276453619,1.32612868963197e-09,7.35195240051746e-05,2.57525508106774e-08
80,1,NaN,0.0285210465020459,19.7811524861953,2.41979226905407e-09,5.81829450472078e-05,2.5716550991057e-08
81,1,NaN,0.0416691898479242,9.22770728899316,6.89767198676848e-11,8.19657529017688e-05,2.54163677110002e-08
82,1,NaN,0.0184780474323824,20.1538215009461,1.82397450170139e-08,3.85685679380058e-05,3.07541867120197e-08
83,1,NaN,0.0391045901186182,4.98898957047592,6.69459912324822e-11,7.75203597026507e-05,2.53370027033327e-08
84,1,NaN,264.701419837384,106.913837601424,1.98420717910408e-06,1.01472786429727e-05,4.65229532315323e-06
85,1,NaN,0.036508737375602,4.48982789828261,8.34099650313528e-10,7.29188540110138e-05,2.55931219569545e-08
86,1,NaN,0.0410202640459651,8.60923768418117,7.02012427314561e-11,8.08506447473854e-05,2.54589326178906e-08
87,1,NaN,0.0396755466767546,5.15825020977909,6.99561427266313e-11,7.85184703187866e-05,2.32622955570749e-08
88,1,NaN,0.0378638415712894,2.21542288467859,1.60747472193547e-10,7.53322785685328e-05,2.31949310976784e-08
89,1,NaN,0.0376565470889996,0.460340318584066,6.33129486988591e-10,7.49655091204086e-05,2.48563213124023e-08
90,1,NaN,0.0328711219162741,4.55345521235947,1.8485511977591e-09,6.63121208029231e-05,2.30558694342218e-08
91,1,NaN,0.0409941572118476,13.5255193007138,7.01044970987328e-11,8.08058210875933e-05,2.54898759484518e-08
92,1,NaN,0.0286907785829583,1.01698611325773,3.44368972750168e-09,5.85037386190036e-05,2.38709770390928e-08
93,1,NaN,0.0329243669931578,2.30553875343775,7.76924849441304e-10,6.64097315721987e-05,2.25588596594899e-08
94,1,NaN,0.0383822125340419,3.22688557620059,2.2534598215581e-10,7.62494497774409e-05,2.55877821351408e-08
95,1,NaN,0.0383048486345566,24.6690263399892,6.97764486965658e-11,7.61131160436087e-05,2.5629846830024e-08
96,1,NaN,0.0416947178169015,8.15422775587973,6.84826510017436e-11,8.20074958675548e-05,2.50516780623339e-08
97,1,NaN,0.0270215879561064,22.4020135782697,2.1349605742671e-09,5.53265619351485e-05,2.54752212704265e-08
98,1,NaN,319.998373467376,13.007981097611,3.3187516613672e-13,1.01274748484214e-05,2.63668014802122e-13
99,1,NaN,0.0406545343021947,5.22368511024783,1.15047908039557e-10,8.02170133814195e-05,2.5588914738367e-08
