Run,Success,Crashed,RMSE_X,RMSE_Y,RMSE_Z,RMSE_Vx,RMSE_Vy,RMSE_Vz,RMSE_Phi,RMSE_Theta,RMSE_Psi,RMSE_p,RMSE_q,RMSE_r
30,1,0,0.00017370243333985,0.028497757097601,2.6264000036136e-05,7.28407246427939e-13,1.61884181112567e-14,3.27401500455065e-14,0.00138884969899961,1.36119403098825e-05,2.57249106147545e-16,2.53173740343462e-12,1.42913392824058e-14,3.88154975678363e-14
31,1,0,0.000173702433275656,0.0284977570976018,2.62640000361362e-05,8.1160448924061e-13,1.74637076052345e-14,3.27393505814198e-14,0.00138884969899959,1.36119403111376e-05,2.57045718439637e-16,2.52936395136528e-12,1.59231376334669e-14,3.87793493092812e-14
32,1,0,0.00017370243427931,0.0284977570975928,2.62640000361362e-05,4.88305248233418e-13,3.01970058665745e-15,3.27414441153044e-14,0.00138884969899857,1.36119402915166e-05,2.56490192232915e-16,2.52822875487733e-12,9.62488601157772e-15,3.87627024558481e-14
33,1,0,0.000173702434483216,0.0284977570975982,2.62640000361362e-05,7.52420110313635e-13,1.17035600996298e-14,3.27385217455148e-14,0.00138884969899841,1.3611940287531e-05,2.56802517890971e-16,2.53069028136241e-12,1.47625241131927e-14,3.87998744653749e-14
34,1,0,0.000173702432804932,0.0284977570975879,2.62639999757393e-05,1.42115042261439e-12,5.51595060455859e-15,3.30388646745123e-14,0.0013888496989987,1.36119403203371e-05,2.56764485845388e-16,2.52997409586919e-12,2.78139012503153e-14,3.87884970300101e-14
35,1,0,0.00017370243440139,0.0284977570975826,2.62639999757393e-05,6.46346501718666e-13,1.41318381720273e-14,3.30433563593829e-14,0.00138884969899884,1.36119402891312e-05,2.56669933824741e-16,2.52954726643862e-12,1.26995288330454e-14,3.87825370029311e-14
36,1,0,0.000173702432248357,0.0284977570975833,2.62639999757393e-05,2.14210971768648e-12,1.29105875581826e-14,3.30366193156578e-14,0.00138884969899881,1.36119403312163e-05,2.56680832180475e-16,2.52727036457507e-12,4.19059514900002e-14,3.87454706805316e-14
37,1,0,0.000173702433474591,0.0284977570976119,2.62640000361362e-05,5.54059424869317e-13,3.4086189828051e-14,3.27306891486457e-14,0.00138884969899931,1.36119403072484e-05,2.56711100458121e-16,2.52638013500769e-12,1.09070097800121e-14,3.87331084805728e-14
38,1,0,0.000173702433201219,0.0284977570975929,2.62640000361362e-05,9.08124531445705e-13,3.07850742687708e-15,3.27459837669608e-14,0.00138884969899856,1.36119403125908e-05,2.56311257625501e-16,2.52647430982798e-12,1.77865748366673e-14,3.87347380521422e-14
39,1,0,0.000173702432599074,0.0284977570976062,2.62640000361362e-05,1.68794373815276e-12,2.47246762788648e-14,3.27497389858109e-14,0.00138884969899947,1.36119403243624e-05,2.57330388564046e-16,2.52873471572322e-12,3.30231425780119e-14,3.87694601690608e-14
40,1,0,0.000173702433434129,0.0284977570975916,2.62640000290304e-05,6.06367336244247e-13,1.35272143694897e-15,2.50017851095967e-14,0.0013888496989986,1.3611940308039e-05,2.56447300894727e-16,2.5281007826949e-12,1.1910762694911e-14,3.87601411437301e-14
41,1,0,0.000173702434513668,0.028497757097586,2.62639999757393e-05,7.91760403281709e-13,8.51733825508499e-15,3.3048326646785e-14,0.00138884969899874,1.36119402869373e-05,2.56835071955186e-16,2.53082718679667e-12,1.55266626786036e-14,3.88019855779363e-14
42,1,0,0.000173702433336521,0.0284977570975935,2.62640000361362e-05,7.32812594510169e-13,4.03528225447252e-15,3.27409406538986e-14,0.00138884969899854,1.36119403099467e-05,2.56654952698355e-16,2.53028628438351e-12,1.4376343038897e-14,3.87925171338078e-14
43,1,0,0.000173702432672,0.0284977570975853,2.62639999757393e-05,1.59328803858104e-12,9.64292598267666e-15,3.30450105105216e-14,0.00138884969899877,1.36119403229358e-05,2.56774978776423e-16,2.52959875701008e-12,3.11669817739531e-14,3.87827262778837e-14
44,1,0,0.0001737024335998,0.0284977570976343,2.62640000361362e-05,3.91885941722099e-13,7.0723286733327e-14,3.27113324238165e-14,0.00138884969899871,1.36119403048008e-05,2.56916544644971e-16,2.52918900821863e-12,7.75212536784202e-15,3.87765472886931e-14
45,1,0,0.000173702433841215,0.0284977570975921,2.62640000361362e-05,7.92022669753918e-14,1.90083275260093e-15,3.27521920845603e-14,0.00138884969899984,1.36119403000823e-05,2.56884769004327e-16,2.5296357218326e-12,2.01316230670081e-15,3.87827407185524e-14
46,1,0,0.000173702434316954,0.0284977570975926,2.62640000361362e-05,5.37141844123566e-13,2.74633818270519e-15,3.27379450587465e-14,0.00138884969899856,1.36119402907812e-05,2.5656205863466e-16,2.52881338011514e-12,1.05723942674731e-14,3.87712042120778e-14
47,1,0,0.00017370243357992,0.0284977570975706,2.62639999757393e-05,4.17499760156615e-13,3.3746208812667e-14,3.30323858928525e-14,0.00138884969899917,1.3611940305189e-05,2.56650377237896e-16,2.53017700614636e-12,8.27603861764608e-15,3.87920275637376e-14
48,1,0,0.000173702433562403,0.028497757097597,2.62640000361362e-05,4.40331643072036e-13,9.76263124782736e-15,3.2743582232994e-14,0.00138884969899971,1.36119403055319e-05,2.56645253219397e-16,2.52645770813398e-12,8.69875257757874e-15,3.87343850309273e-14
49,1,0,0.000173702432026833,0.0284977570975956,2.6264000034359e-05,2.4288557932663e-12,7.53184095045963e-15,3.08203389516433e-14,0.00138884969899849,1.36119403355466e-05,2.57075859171866e-16,2.52968690550844e-12,4.74863970508658e-14,3.87832408854439e-14
50,1,0,0.000173702434522823,0.0284977570976003,2.62640000361362e-05,8.03524863717029e-13,1.51544961356276e-14,3.27361216824009e-14,0.00138884969899962,1.36119402867579e-05,2.56878196521042e-16,2.52999245346661e-12,1.57580387619621e-14,3.87883923085991e-14
51,1,0,0.000173702432153475,0.028497757097581,2.62639999775165e-05,2.26532573287043e-12,1.66004183083801e-14,3.11059662224502e-14,0.00138884969899888,1.36119403330714e-05,2.57062694046976e-16,2.53006985619203e-12,4.42883782394461e-14,3.87901138653488e-14
