Run,Success,Crashed,RMSE_X,RMSE_Y,RMSE_Z,RMSE_Vx,RMSE_Vy,RMSE_Vz,RMSE_Phi,RMSE_Theta,RMSE_Psi,RMSE_p,RMSE_q,RMSE_r
78,1,0,0.000173784271360764,0.0284977571753047,2.62640000907463e-05,7.49108539798183e-08,9.03695370555729e-11,1.08289125264627e-12,0.00138884969690923,1.36103422010611e-05,5.49942653993911e-13,3.47840559842751e-12,1.46428966003131e-09,2.2740193077674e-12
79,1,0,0.000173770478616838,0.0284977649285508,2.6264000900656e-05,6.23006012260017e-08,9.09343178246358e-09,1.24617672113569e-11,0.00138884948900265,1.36106113197451e-05,3.77173628118928e-13,2.43819090025361e-10,1.21779588528491e-09,1.84999727081297e-12
80,1,0,0.000173894411137504,0.0284977612166788,2.62640005907591e-05,1.75515621555915e-07,4.78220965051858e-09,8.3914126291581e-12,0.00138884958852844,1.36081964137303e-05,1.24785524039853e-12,1.28235681322867e-10,3.43082072771159e-09,5.30731558577463e-12
81,1,0,0.000173729520474986,0.0284977580582416,2.62640001456207e-05,2.48136846453194e-08,1.11573096500809e-09,1.75085113014977e-12,0.00138884967323725,1.36114110088026e-05,1.72499776490837e-13,2.99808659282361e-11,4.85035474675845e-10,7.48638613637071e-13
82,1,0,0.000173941928433679,0.0284977461400686,2.6263998989215e-05,2.18859092513346e-07,1.27203916486152e-08,1.34982181502924e-11,0.00138884999281314,1.36072724215243e-05,1.72228488254295e-12,3.41138977144369e-10,4.27805961430494e-09,6.70328818554868e-12
83,1,0,0.000173790686818796,0.0284977547648432,2.6263999800744e-05,8.0754836638511e-08,2.70756626631592e-09,2.43384718313826e-12,0.00138884976154542,1.36102170545199e-05,6.17818448365718e-13,7.25904620507596e-11,1.57852254112084e-09,2.46568140029643e-12
84,1,0,0.000173763702650659,0.0284977483276709,2.62639990997081e-05,5.60937675974482e-08,1.01824078233344e-08,1.23339588230215e-11,0.00138884993416445,1.36107435622347e-05,5.03066927090719e-13,2.73016752812786e-10,1.09647020960425e-09,1.75085177913385e-12
85,1,0,0.000173847274523932,0.0284977594991233,2.62640003783702e-05,1.32481638073926e-07,2.7882190919249e-09,5.28030714222443e-12,0.00138884963458952,1.36091140493029e-05,9.49205107233234e-13,7.47836214566816e-11,2.5896313282125e-09,4.00974699629079e-12
86,1,0,0.000173741898793561,0.0284977385974504,2.62639980492534e-05,3.61440005206069e-08,2.148281552017e-08,2.70797105070551e-11,0.00138885019508866,1.36111692438735e-05,4.5714629367583e-13,5.7603212304523e-10,7.06510133421853e-10,1.19693383684095e-12
87,1,0,0.000173922776645169,0.0284977605412512,2.6264000540076e-05,2.01449206465869e-07,3.99926263733272e-09,7.71973053687886e-12,0.00138884960663811,1.36076447164803e-05,1.44548733070641e-12,1.07249715258501e-10,3.93774698933352e-09,6.0983962882136e-12
88,1,0,0.000173797361668767,0.0284977505175104,2.62639993550898e-05,8.68942906061648e-08,7.64095846603511e-09,8.67838778925283e-12,0.00138884987543975,1.36100868722547e-05,7.06870883755277e-13,2.04866726348548e-10,1.69853101466381e-09,2.67440591956825e-12
89,1,0,0.000173170761957901,0.0284977923599559,2.62640034038092e-05,4.89748776993261e-07,4.09528407731673e-08,4.61799796407747e-11,0.00138884875346489,1.36224010532648e-05,3.96517883739453e-12,1.09817735859422e-09,9.57316595741377e-09,1.50577708306166e-11
90,1,0,0.000173923620389282,0.0284977617146566,2.62640006636844e-05,2.02159282108037e-07,5.36022855204881e-09,9.47506943615936e-12,0.0013888495751725,1.3607628302739e-05,1.43859941303985e-12,1.43735255965567e-10,3.9516269137458e-09,6.11371772089004e-12
91,1,0,0.000173838556101018,0.0284977503250511,2.62639993640459e-05,1.24536267827999e-07,7.86334582567162e-09,8.48191389676456e-12,0.00138884988059857,1.36092838919515e-05,9.85584239899978e-13,2.10907433090213e-10,2.43432234607942e-09,3.81702318487905e-12
92,1,0,0.000173893281456274,0.0284977596508578,2.6264000425476e-05,1.74506384961623e-07,2.96478991886492e-09,6.04826515773402e-12,0.00138884963051692,1.36082183964632e-05,1.25660495647701e-12,7.95168169800794e-11,3.41109310196916e-09,5.28497749189592e-12
93,1,0,0.000173891485586336,0.02849775177292,2.6263999553292e-05,1.72822143925888e-07,6.18030753978217e-09,5.70408870972006e-12,0.00138884984176872,1.36082533337527e-05,1.32560320055093e-12,1.65773244297726e-10,3.37817101412191e-09,5.27557030751876e-12
94,1,0,0.000173889164479505,0.0284977536517284,2.62639997492429e-05,1.70752408769149e-07,4.00063082688052e-09,2.93848301405993e-12,0.00138884979138749,1.36082985049746e-05,1.29098709175622e-12,1.0733212193136e-10,3.33771371811185e-09,5.20281241840627e-12
95,1,0,0.000173904487342992,0.0284977467673348,2.62639990303863e-05,1.84735935101514e-07,1.19938911662646e-08,1.30046879963235e-11,0.00138884997599565,1.36080003932069e-05,1.46494307142486e-12,3.21658718637278e-10,3.61105098843318e-09,5.66384424797166e-12
96,1,0,0.000173885679981167,0.0284977541058373,2.62639997942739e-05,1.67592366244082e-07,3.47378840566201e-09,2.30390007617046e-12,0.00138884977920929,1.36083663150124e-05,1.26307434939726e-12,9.31224671133592e-11,3.27594407587492e-09,5.10588733319569e-12
97,1,0,0.000173836501338054,0.0284977498512354,2.62639993113046e-05,1.22673946661838e-07,8.41449337313643e-09,9.21084041637989e-12,0.0013888498933044,1.36093239266851e-05,9.76799019978012e-13,2.25683114464853e-10,2.39791937665412e-09,3.76302973514962e-12
98,1,0,0.000173667147001402,0.0284977468337777,2.62639988744057e-05,3.23319095494102e-08,1.19152437976447e-08,1.56940075820645e-11,0.00138884997423208,1.36126303522342e-05,1.3194820801622e-13,3.19481997844631e-10,6.31995024646394e-10,9.27510848089933e-13
99,1,0,0.000173829877541062,0.0284977537518526,2.62639997202679e-05,1.16604239511213e-07,3.88442636909366e-09,3.48309474477475e-12,0.00138884978870745,1.36094529915037e-05,8.91850097373781e-13,1.04224749752191e-10,2.27927425168422e-09,3.55804675023007e-12
100,1,0,0.000173826986854851,0.0284977586969079,2.62640002783034e-05,1.13933505419002e-07,1.85666274130714e-09,3.84816581688012e-12,0.00138884965610305,1.36095093213021e-05,8.21126232911795e-13,4.98227229941465e-11,2.22706919651781e-09,3.45079142197407e-12
